date,open,high,low,close,volume,dividends,stock_splits,ticker,pe_ratio,eps,market_cap_usd_m,revenue_ttm_usd_m,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name,daily_return,log_return,rolling_vol_30d,rolling_vol_60d,sma_20,sma_50,price_vs_52w_high_pct,close_norm,volume_norm
2025-03-04,62.90999984741211,63.66999816894531,61.849998474121094,62.79999923706055,5651500,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,,,,,,,-29.382661377419833,0.36515340044454564,0.5934746829315519
2025-03-05,64.12000274658203,65.5999984741211,63.970001220703125,65.08999633789062,4128400,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.036464922430742064,0.03581580999661612,,,,,-26.807605602282,0.4213496483176764,0.40915141833672186
2025-03-06,64.72000122070312,65.7300033569336,64.38999938964844,65.13999938964844,3261000,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.000768214081596108,0.0007679191561927598,,,,,-26.751378174239925,0.4225767170724693,0.3041799787007455
2025-03-07,65.0999984741211,67.20999908447266,65.0999984741211,66.83000183105469,4262700,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.02594415807861994,0.02561331844342729,,,,,-24.851004350551353,0.46404916962231596,0.42540420176202925
2025-03-10,65.5,66.54000091552734,64.02999877929688,64.33999633789062,4225400,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.037258797320681825,-0.03797064402887491,,,,,-27.65096554830696,0.4029447403422163,0.4208902120243973
2025-03-11,64.7300033569336,65.19999694824219,62.88999938964844,63.189998626708984,4421000,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.01787376090514936,-0.018035425840160314,,,,,-28.94411489181493,0.37472393761383244,0.4445614289863491
2025-03-12,63.81999969482422,64.4000015258789,62.41999816894531,63.7599983215332,3046800,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.009020409989110023,0.008979969104560916,,,,,-28.303161676,0.3887116601862059,0.278257817794559
2025-03-13,63.130001068115234,64.20999908447266,62.060001373291016,62.16999816894531,3970600,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.02493726779241323,-0.02525346932833557,,,,,-30.091084933154942,0.3496932515337423,0.3900547003582147
2025-03-14,62.869998931884766,63.630001068115234,62.790000915527344,63.22999954223633,3780400,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.017050046718844802,0.016906326002000108,,,,,-28.89913466520148,0.37570555517278564,0.3670369832510408
2025-03-17,62.959999084472656,64.0,62.369998931884766,62.650001525878906,4347600,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.009172829678260497,-0.009215159133176254,,,,,-29.55133079289452,0.3614724750167753,0.4356786717010359
2025-03-18,62.79999923706055,63.150001525878906,62.33000183105469,62.81999969482422,3146300,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.0027134583368699783,0.002709783554874586,,,,,-29.360171264113106,0.36564420922402224,0.2902991577112983
2025-03-19,63.13999938964844,63.36000061035156,62.279998779296875,62.72999954223633,3604100,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.0014326671923767798,-0.0014336944412732576,,,,,-29.461374629218124,0.3634356165224789,0.3457014231774615
2025-03-20,62.22999954223633,62.91999816894531,62.20000076293945,62.47999954223633,2683600,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.003985334000069174,-0.003993296606420145,,,,,-29.742494611226444,0.3573006471973255,0.23430390163617001
2025-03-21,61.720001220703125,62.599998474121094,61.09000015258789,62.45000076293945,9010700,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.0004801341151834393,-0.00048024941647592057,,,,,-29.776227636411278,0.35656448083421205,1.0
2025-03-24,63.09000015258789,63.97999954223633,62.4900016784668,63.90999984741211,3766200,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.023378688016591376,0.023109592486255805,,,,,-28.13448797097481,0.39239267922617904,0.36531852066995835
2025-03-25,64.5999984741211,64.70999908447266,63.810001373291016,64.48999786376953,2078500,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.009075231070915235,0.009034298622650457,,,,,-27.482291843281764,0.4066257593821894,0.16107561235356763
2025-03-26,64.30999755859375,65.83000183105469,64.2699966430664,65.80000305175781,3372500,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.02031330797615416,0.02010974481327082,,,,,-26.00921730376947,0.43877312595858897,0.317673540516991
2025-03-27,63.900001525878906,63.900001525878906,61.63999938964844,62.25,6747900,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.05395141165822448,-0.05546134936575151,,,,,-30.001124479928038,0.3516564866516488,0.7261593571497725
2025-03-28,62.13999938964844,62.58000183105469,60.20000076293945,60.59000015258789,4530900,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.026666664215455604,-0.027028669869551786,,,,,-31.867760988881273,0.31092029407711846,0.4578613612159938
2025-03-31,59.720001220703125,60.02000045776367,58.86000061035156,59.5,4014600,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.017989769761394103,-0.018153552923681152,,,63.31099948883057,,-33.09344428201957,0.28417182407496167,0.39537951398973764
2025-04-01,59.560001373291016,60.0,58.18000030517578,59.150001525878906,3339700,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.0058823272961527895,-0.005899696330419242,,,63.128499603271486,,-33.48701054101102,0.2755829044646281,0.3137041339916739
2025-04-02,58.7400016784668,61.060001373291016,58.27000045776367,60.779998779296875,2254300,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.027557011181222446,0.027184151183521445,,,62.9129997253418,,-31.65411134679313,0.31558283706384205,0.1823506631813341
2025-04-03,58.58000183105469,59.29999923706055,55.20000076293945,55.38999938964844,4064900,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.0715811776689785,-0.09286170637883895,,,62.425499725341794,,-37.71505747256445,0.18331291339148773,0.4014667441185013
2025-04-04,53.06999969482422,53.77000045776367,50.099998474121094,53.0,5974200,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.04314857223297053,-0.044107147473725426,,,61.73399963378906,,-40.40256381423592,0.12466262162097393,0.6325273501791073
2025-04-07,51.08000183105469,55.060001373291016,50.560001373291016,51.97999954223633,4147900,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.019245291655918373,-0.019432893145312373,,,61.11599979400635,,-41.54953385557593,0.09963193554088381,0.4115112789234195
2025-04-08,53.43000030517578,53.560001373291016,48.34000015258789,49.36000061035156,4557600,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,-0.05040398143435698,-0.05171862844436999,,,60.424499893188475,,-44.49567006594899,0.03533748322469325,0.4610925549423952
2025-04-09,48.77000045776367,54.790000915527344,47.779998779296875,54.41999816894531,7430400,0.0,0.0,APTV,97.85333,0.75,15858.067456,20398.000128,85.209,1.534,88.93,47.19,Consumer Cyclical,Auto Parts,Aptiv PLC,0.07318768441858191,0.09759130774593681,,,59.95749988555908,,-38.8058043754129,0.15950920245398773,0.8087544776841902
