,ticker,company,end_date,form,filed,cash_usd_m,long_term_debt,net_income_usd_m,operating_income_usd_m,revenue,revenue_alt,shares_outstanding,stockholders_equity_usd_m,total_assets_usd_m,total_liabilities_usd_m
1970-01-01 00:00:00.000000001,CEG,CONSTELLATION ENERGY CORPORATION,2020-12-31,10-K,2023-02-16,226.0,,589.0,256.0,17603000000.0,17254000000.0,,11219.0,48086.0,36472.0
1970-01-01 00:00:00.000000003,CEG,CONSTELLATION ENERGY CORPORATION,2021-12-31,10-K,2024-02-27,504.0,,-205.0,-346.0,19649000000.0,17254000000.0,,11219.0,48086.0,36472.0
1970-01-01 00:00:00.000000006,CEG,CONSTELLATION ENERGY CORPORATION,2022-12-31,10-K,2025-02-18,422.0,4650000000.0,-160.0,495.0,24440000000.0,21571000000.0,327000000.0,11018.0,46909.0,35537.0
1970-01-01 00:00:00.000000009,CEG,CONSTELLATION ENERGY CORPORATION,2023-12-31,10-K,2026-02-24,368.0,7677000000.0,1623.0,1610.0,24918000000.0,20841000000.0,317000000.0,10925.0,50758.0,39472.0
1970-01-01 00:00:00.000000011,CEG,CONSTELLATION ENERGY CORPORATION,2024-12-31,10-K,2026-02-24,3022.0,8474000000.0,3749.0,4352.0,23568000000.0,18964000000.0,313000000.0,13166.0,52926.0,39387.0
1970-01-01 00:00:00.000000012,CEG,CONSTELLATION ENERGY CORPORATION,2025-12-31,10-K,2026-02-24,3641.0,7403000000.0,2319.0,3086.0,25533000000.0,22663000000.0,312000000.0,14517.0,57249.0,42396.0
