date,open,high,low,close,volume,dividends,stock_splits,ticker,pe_ratio,eps,market_cap_usd_m,revenue_ttm_usd_m,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name,daily_return,log_return,rolling_vol_30d,rolling_vol_60d,sma_20,sma_50,price_vs_52w_high_pct,close_norm,volume_norm
2025-03-04,52.575947505187656,52.575947505187656,51.29600574015458,51.79813766479492,1252900,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,,,,,,,-24.021800271661277,0.35113230198400774,0.09285875894590186
2025-03-05,51.768450206065665,52.18410024859818,51.40029978964709,52.0257568359375,834900,0.27,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,0.004394350480621201,0.004384723515084727,,,,,-23.687925433168314,0.3606001243356784,0.043083225168796216
2025-03-06,51.85751520447462,52.01585860673176,50.51159439768667,50.96683120727539,1362900,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,-0.02035387264045796,-0.02056386705892772,,,,,-25.241171679830742,0.316554099189914,0.10595758362408755
2025-03-07,50.798594466735764,51.38248271213288,49.98708025953617,51.0657958984375,1157700,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,0.001941746991482196,0.0019398642376198653,,,,,-25.096008949853317,0.3206705367918412,0.08152232158805388
2025-03-10,50.481902867718595,50.67983306611888,49.2448438467225,49.48236083984375,1108300,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,-0.03100774267266826,-0.03149865749756468,,,,,-27.418612629492113,0.25480753516100646,0.07563975850530502
2025-03-11,49.383397415920534,49.71492832607297,48.4531266200003,48.482818603515625,1157500,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,-0.020199970643342557,-0.0204067798157755,,,,,-28.88475452362944,0.21323156298325657,0.08149850554318444
2025-03-12,48.759918830159926,49.046917429112796,47.49118961820166,47.91871643066406,1141500,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,-0.011635094433446569,-0.011703311804649036,,,,,-29.71218712040475,0.18976772584712803,0.07959322195363017
2025-03-13,47.621822654865085,48.027577859673364,46.5431070457107,46.63217544555664,692800,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,-0.026848402481084443,-0.02721540469913868,,,,,-31.59930261011127,0.1362540370220748,0.026161925289067245
2025-03-14,46.94886150700983,48.0374756851319,46.82021008998437,47.96820068359375,1429700,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,0.028650287602321356,0.028247542530073787,,,,,-29.6396029576916,0.19182602398428256,0.11391214261047668
2025-03-17,47.780168240683686,48.42344046621061,47.735635926328044,48.16613006591797,974600,0.0,0.0,FOX,12.767386,4.17,24855.304192,16577.999872,67.389,0.537,68.175,43.18,Communication Services,Entertainment,Fox Corporation,0.0041262623884892324,0.0041177727135780695,,,,,-29.349277497736747,0.20005889918813688,0.05971873251009205
