date,open,high,low,close,volume,dividends,stock_splits,ticker,pe_ratio,eps,market_cap_usd_m,revenue_ttm_usd_m,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name,daily_return,log_return,rolling_vol_30d,rolling_vol_60d,sma_20,sma_50,price_vs_52w_high_pct,close_norm,volume_norm
2025-03-04,17.647927571276274,18.08532328355924,17.115447490496123,17.65743637084961,12287400,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,,,,,,,-46.13350710540083,0.23322648709518926,0.4898143453159332
2025-03-05,17.467264114967687,17.752520819846755,16.792153920114316,17.628910064697266,14018100,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.0016155406454947396,-0.0016168470384936098,,,,,-46.2205306141023,0.2316853127194906,0.5667938761531139
2025-03-06,17.628911051200703,18.085322529994883,17.12495557652088,17.828590393066406,7804900,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.011326867494151571,0.011263198856927779,,,,,-45.61137769046246,0.2424733272549207,0.29043793867257345
2025-03-07,18.07581335963059,18.57976882396168,17.75252144871902,17.914167404174805,8204400,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.004799987504434444,0.004788504295923737,,,,,-45.35031298299327,0.24709674733478643,0.3082072358179214
2025-03-10,17.66694335621822,18.46566430217745,17.66694335621822,18.0853214263916,9266100,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.009554115374455607,0.009508763450348904,,,,,-44.82818356805491,0.2563435874945179,0.3554304217483743
2025-03-11,18.161391177449524,18.465665497779142,17.647926901679792,18.25647735595703,8408000,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.009463803574741192,0.009419302332716376,,,,,-44.3060483344813,0.2655905307014796,0.3172631279300437
2025-03-12,18.323037110040328,18.798466188264825,18.28500191324573,18.684362411499023,6876200,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.023437437967865904,0.02316699866998167,,,,,-43.00072479713538,0.2887076311008082,0.24913043865033405
2025-03-13,18.541733467275147,18.94109395296118,17.85711626907822,18.104339599609375,5575400,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.031043222086758582,-0.03153527292289229,,,,,-44.77016595604218,0.25737107142739374,0.19127236173752146
2025-03-14,18.30402034745063,18.68436326467404,18.161391980194114,18.646329879760742,5823500,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.02993703676233861,0.02949767101611631,,,,,-43.11674838389036,0.286652869329517,0.2023075622926174
2025-03-17,18.74141250998496,19.197825781924145,18.74141250998496,19.04568862915039,7030200,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.0214175525138125,0.021191419843699766,,,,,-41.89844835524591,0.30822879535314696,0.2559801802282654
2025-03-18,19.254878703691357,19.378489472686052,18.731907414964265,19.178810119628906,5968700,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.0069895866235452075,0.006965272693428746,,,,,-41.49234252706252,0.3154208737415872,0.20876589006609556
2025-03-19,19.207336951241412,20.00605800869062,19.17881055146889,19.7873592376709,8175600,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.031730285364218735,0.031237281509883558,,,,,-39.63587785945425,0.3482986077907004,0.3069262451851654
2025-03-20,19.635219270746507,19.863424995583685,19.42603114305023,19.55915069580078,5268700,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.011533046887613807,-0.011600068278422578,,,,,-40.33206011043081,0.33596931583234135,0.1776307010754984
2025-03-21,19.397505887753006,19.625711626006808,19.23585992978765,19.597187042236328,12391700,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.0019446829275522326,0.0019427944795998534,,,,,-40.21602488640534,0.33802428369809306,0.49445348847553217
2025-03-24,19.644728882358628,20.082124566612574,19.568660304264633,19.81588363647461,4674400,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.01115959110697573,0.011097782285809705,,,,,-39.548860169388014,0.34983967911916874,0.15119692562248138
2025-03-25,20.006056382144347,20.23426212091636,19.720797848465836,19.863426208496094,5973200,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.002399215341271743,0.002396341819358999,,,,,-39.40382486730905,0.35240823438051305,0.20896604485246367
2025-03-26,20.082124134383907,20.43394062038974,19.97752916164913,20.063106536865234,5651400,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.010052662933030865,0.010002471011698733,,,,,-38.79467194366921,0.36319624891594315,0.194652753685072
2025-03-27,20.08212500848907,20.28180435027271,19.806375273319656,20.158193588256836,4516100,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.004739398219158364,0.0047282026310498,,,,,-38.50459552087603,0.3683334624858619,0.1441559250264649
2025-03-28,20.1391758505879,20.18671803250711,19.692271360628183,19.891952514648438,6917500,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.013207585910053776,-0.013295581739999692,,,,,-39.31680135860757,0.35394940875621167,0.2509674148007793
2025-03-31,19.67325831365083,20.082127664076737,19.568663322532135,19.987041473388672,5482500,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.004780272759560056,0.004768883537037072,,,18.987686729431154,,-39.02671911717916,0.3590867253733607,0.18714027737005506
2025-04-01,19.910972982144465,20.15819635371018,19.65424081010104,20.09163475036621,5874700,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.005233054482665533,0.005219409635175207,,,19.10939664840698,,-38.707642616332485,0.3647375263388721,0.2045848789730725
2025-04-02,19.825393908288103,20.253279011748134,19.71129012586124,20.19622802734375,6641300,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.00520581218388072,0.005192308787456668,,,19.237762546539308,,-38.388566115485816,0.37038832730438337,0.23868235880191793
2025-04-03,18.788957068870317,18.807974666943526,16.801663410669363,16.868223190307617,12814200,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.09958261206020465,-0.1800642882733433,,,19.189744186401366,,-48.541112903271454,0.1905881193962916,0.5132457989734284
2025-04-04,16.05048551307524,16.15508049474922,14.129752433173065,14.434027671813965,19932800,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.09958261206020465,-0.15584311560229486,,,19.015737199783324,,-55.966968664386926,0.05907723472345421,0.8298728794712356
2025-04-07,14.12024323794454,15.242256093292479,13.663830875487651,14.224837303161621,16885300,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.014492861826837178,-0.014598909216037612,,,18.822712993621828,,-56.60513330335076,0.04777542669797104,0.6943236102586
2025-04-08,14.681249812997747,14.776335993156547,13.055282298583595,13.340539932250977,13389900,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.06216572830074474,-0.06418202820952106,,,18.576916122436522,,-59.30280679606169,0.0,0.5388522679761237
2025-04-09,13.045773249500995,16.08851895632451,12.912652790441669,15.888837814331055,16533000,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.10547799918630694,0.1748093240859783,,,18.437139892578124,,-51.52886572809319,0.13767542760478665,0.6786537144280466
2025-04-10,14.937981471630552,15.052084340040906,13.464151167747735,13.882529258728027,23757700,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.09958261206020465,-0.13498567670654324,,,18.226049375534057,,-57.649392133227494,0.02928174637850814,1.0
2025-04-11,13.777934949378997,14.462553099783076,13.407100835800607,14.300907135009766,10997500,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.030137006627859453,0.029691809539234466,,,18.008778238296507,,-56.373071583252695,0.051885207858629094,0.43244108777454565
2025-04-14,14.662232988049489,14.747810368054328,14.082209833407482,14.453043937683105,11485000,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.010638262400914256,0.010582074232493585,,,17.779146003723145,,-55.908956871009444,0.06010461560909981,0.45412452296442585
2025-04-15,14.424518498729785,14.776335912502583,14.08220988428277,14.158278465270996,11557200,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.02039469842360153,-0.020605541937962164,0.9773648946097471,,17.52811942100525,,-56.80818039880722,0.04417949055098117,0.45733589531459884
2025-04-16,14.215328399153236,14.966506261115452,14.110734334711037,14.614688873291016,8015000,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.03223629264953032,0.03172760659638407,0.9834280959148839,,17.269485902786254,,-55.41583626207745,0.06883771380239333,0.2997829432538941
2025-04-17,14.890439086146081,15.47046316146259,14.852404794880165,15.318325996398926,7370500,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.04814588454180768,0.04702277901810711,0.9942529451654684,,17.057444667816164,,-53.26929226235837,0.10685271294504038,0.27111632996183715
2025-04-21,14.86191294507649,14.909456033783968,14.40550056301729,14.738301277160645,7766800,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.03786475881076268,-0.03860025484054906,0.9989830676836592,,16.81450037956238,,-55.038739239900416,0.07551605022439564,0.28874329481465666
2025-04-22,15.12487853844099,15.569444627798681,14.989576697194853,15.327832221984863,7871400,0.25,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.03999992493963944,0.03922064097985508,1.0065807472552035,,16.59009780883789,,-53.24029218430487,0.10736630034063292,0.2933957816266802
2025-04-23,15.588773484008541,16.043004292933166,14.892933013549928,15.124879837036133,14371500,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.013240775473627231,-0.013329216090302128,1.0061880437684025,,16.353170490264894,,-53.8594269767049,0.0964015082816998,0.5825126987092241
2025-04-24,15.434143377015578,15.791728297974423,15.182867187690523,15.714412689208984,6879800,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.038977688320489534,0.03823723770026986,1.0109036442968005,,16.13573579788208,,-52.06097410247412,0.12825186144516734,0.24929056247942855
2025-04-25,15.492131063487605,15.99468161562605,15.492131063487605,15.801393508911133,4636600,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.005535098347129397,0.005519835983494443,1.0078769685832751,,15.917895793914795,,-51.795626879465736,0.13295112428650097,0.14951562541698915
2025-04-28,15.811056993688547,16.091325372378307,15.75306890704975,15.994680404663086,4924500,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.012232268985830297,0.012158059338912291,1.0042201905524535,,15.723032188415527,,-51.20597802116203,0.14339372450611523,0.1623210838604076
2025-04-29,15.675753302275917,15.91736479990048,15.453471166865182,15.695082664489746,5756000,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.018731086373316663,-0.0189087350377173,1.0024345425004406,,15.50843424797058,,-52.11994306134916,0.12720752929014473,0.19930524049709553
2025-04-30,15.472800780960892,15.472800780960892,14.81561720178787,15.018570899963379,8149400,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.04310342156126268,-0.044059961876071176,1.007960495714872,,15.25478105545044,,-54.18373733995308,0.09065801633257381,0.3057608995400888
2025-05-01,14.921925964923153,15.898037576333804,14.921925964923153,15.675753593444824,8845700,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.043758004530447536,0.04282766616472869,1.012479049125513,,15.028757333755493,,-52.17890911090658,0.12616324865873726,0.33673151681744995
2025-05-02,15.86904175382315,16.03333763057875,15.492128442645294,15.907698631286621,6772800,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.01479642024602823,0.014688021190481225,1.014042240003253,,14.980731105804443,,-51.47132815348804,0.13869441014116646,0.24453132644800868
2025-05-05,15.559780717170785,15.588772916958519,14.960583395782095,14.979912757873535,9149000,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.05832307330667896,-0.060093028525535316,1.02551100509738,,15.008025360107421,,-54.30166943906792,0.08856945506975886,0.3502219494186615
2025-05-06,15.134543292913765,15.501793782874266,15.115214853359074,15.202194213867188,7390100,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.014838634883024948,0.014729619444212727,1.026128043763185,,15.0568932056427,,-53.62356859711047,0.10057852776009946,0.27198811525357386
2025-05-07,15.250517672117677,15.289175475377904,14.689979064007028,14.960583686828613,8299600,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,-0.015893135138227654,-0.016020785324907225,1.0260820973579476,,15.137895393371583,,-54.36063548862534,0.08752517443835138,0.31244162152064264
2025-05-08,15.376155545460708,15.820721659171943,15.066893123756946,15.637096405029297,12759000,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.04521967406901983,0.044227077744933764,1.0362760641118653,,15.125308322906495,,-52.2968383007038,0.12407473891953742,0.5107905669273127
2025-05-09,15.94636003830668,16.419918387939294,15.76273477021254,16.158977508544922,7697100,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.0333745530498728,0.03282971207566805,1.0422034803141438,,15.239130735397339,,-50.70476659992398,0.1522701098730788,0.2856431195680215
2025-05-12,17.299382236223536,17.666632731619824,16.9804551446159,17.11575698852539,8596400,0.0,0.0,APA,7.4401917,4.18,11127.158784,8684.99968,68.685,0.708,32.78,13.58,Energy,Oil & Gas E&P,APA Corporation,0.059210397407541526,0.05752372243598238,1.0583902462525465,,15.37987322807312,,-47.78597624000796,0.2039614858915976,0.32564294165265584
