date,open,high,low,close,volume,dividends,stock_splits,ticker,pe_ratio,eps,market_cap_usd_m,revenue_ttm_usd_m,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name,daily_return,log_return,rolling_vol_30d,rolling_vol_60d,sma_20,sma_50,price_vs_52w_high_pct,close_norm,volume_norm
2025-03-04,197.367703746756,197.60190395618397,193.62058973415373,194.21583557128906,2513400,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,,,,,,,-10.396384972877017,0.46330032731539617,0.5093534942328196
2025-03-05,196.08937952433496,196.61632623804326,192.16661189336517,194.73300170898438,1598200,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.002662842276347055,0.002659303193140786,,,,,-10.15778467866926,0.47725466784692344,0.2875835998836871
2025-03-06,193.3570961632368,193.73766215773918,190.8102268493498,192.65451049804688,1460100,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.01067354373781837,-0.010730914604606899,,,,,-11.116719493403979,0.42117215966403854,0.2541194145584957
2025-03-07,192.52768255719934,196.5480226473665,191.0444443639532,195.8747100830078,1957900,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.016714893290772803,0.016576736849868923,,,,,-9.631044944402394,0.5080606048129773,0.37474556557138705
2025-03-10,194.7959465304547,199.60135822856276,193.51123521743125,194.90382385253906,2711800,1.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.00495666964896746,-0.0049689946802449,,,,,-10.07897400113538,0.4818638450295407,0.5574294853154987
2025-03-11,194.65864380780576,199.6700084162991,190.4122220193422,197.68899536132812,3412600,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.014289978789211899,0.014188839423185868,,,,,-8.79400444690744,0.5570142248389155,0.7272462925268973
2025-03-12,197.32614998440968,197.5320880788262,189.1079001697896,194.42327880859375,2688800,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.01651946557149242,-0.016657433490722972,,,,,-10.300678750360438,0.4688976264487309,0.5518561597363575
2025-03-13,195.15879867100477,198.34606548347094,195.15879867100477,198.10089111328125,1674200,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.018915493696143537,0.01873882017961585,,,,,-8.603971804714533,0.5681281264796096,0.30599980614519723
2025-03-14,198.73833716826843,203.84777759331175,197.36536669004008,203.48492431640625,2546000,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.027178238183927172,0.02681546816053562,,,,,-6.119988781358131,0.7134018156740844,0.5172530774449937
2025-03-17,202.14136874643802,207.07427609228725,201.7392941346556,206.0445556640625,3318900,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.012578972895683327,0.012500514878539969,,,,,-4.939074664792387,0.7824665994194784,0.7045410487544829
2025-03-18,205.41688733817855,205.89741949489195,201.0135505532379,201.37640380859375,1894300,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.022656031072617933,-0.02291662244433951,,,,,-7.092777942978662,0.6565090474916112,0.35933410875254435
2025-03-19,200.6212843041175,201.33718925182225,198.8854456295747,200.9154815673828,1787800,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.0022888592332249713,-0.0022914826754107938,,,,,-7.305429496017157,0.6440722975893941,0.33352718813608606
2025-03-20,203.14167213298978,208.80030069133662,203.14167213298978,206.12298583984375,2542700,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.02591888007751386,0.02558867937089926,,,,,-4.902890039287774,0.7845828272639315,0.5164534263836387
2025-03-21,204.4361971962336,206.84870454543318,201.5431277447117,202.48460388183594,2888200,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.01765151005931387,-0.017809155841876503,,,,,-6.581497632370962,0.6864108528727587,0.6001744693224774
2025-03-24,203.00438699379998,203.99488610359387,201.7588969512375,203.29859924316406,1240800,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.004020035823578683,0.0040119770699995035,,,,,-6.205951906268022,0.7083743335323301,0.20097896675390134
2025-03-25,203.8379751428881,205.30902134801573,202.13155615780795,204.10275268554688,1064600,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.0039555286921626465,0.003947726157211345,,,,,-5.8349468578791805,0.7300722564176462,0.15828244644761075
2025-03-26,205.27959272239832,207.1527134362286,204.0144846608464,205.2403564453125,1086700,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.005573681612801584,0.0055582061264338916,,,,,-5.310100832612457,0.7607674413817238,0.16363768537365514
2025-03-27,206.55449728342995,206.55449728342995,203.49472595165847,205.2501678466797,1827500,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,4.780444517393789e-05,4.780330257786267e-05,,,,,-5.305574234519176,0.7610321757210202,0.3431472327226907
2025-03-28,205.7895447624588,205.7895447624588,200.8468363081133,202.46498107910156,2113400,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.013569717368799639,-0.013662627449957533,,,,,-6.590550828557526,0.685881384194166,0.41242609285645054
2025-03-31,202.06289642179806,204.43619742413586,201.13123683526766,203.07302856445312,1926300,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.0030032229875545102,0.0029987223221476633,,,200.32269439697265,,-6.310021423551038,0.7022879140333903,0.36708830086265387
2025-04-01,203.77913141474465,206.12299789263452,202.37674114179788,203.49473571777344,1583600,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.0020766280795703196,0.002074474867911129,,,200.78663940429686,,-6.1154621832648495,0.7136665500133809,0.28404574973344965
2025-04-02,202.65134178570196,203.524162009441,199.83674459670488,201.46469116210938,1674700,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.009975906986014249,-0.010025999771862894,,,201.12322387695312,,-7.052045599949539,0.6588912448277991,0.3061209653969177
2025-04-03,198.56181775100862,204.41658283823944,198.3754828376126,201.3568115234375,2010700,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.0005354766537480904,-0.0005356200725720183,,,201.55833892822267,,-7.101817059544406,0.6559804022479775,0.38753998255306776
2025-04-04,198.44412312039628,199.71901775771562,182.6352709965377,182.96871948242188,3352200,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.04861795391036764,-0.09576330955401074,,,200.91303939819335,,-15.585365867394751,0.15982707865862444,0.7126102549190656
2025-04-07,179.6637791346633,183.7729040568607,172.60276012250307,177.04531860351562,4062000,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.03237384453289194,-0.03290946933100386,,,200.02011413574218,,-18.31819210910467,0.0,0.8846079286614326
2025-04-08,183.2040997049564,185.93043758942758,177.31991463672975,179.92857360839844,3087000,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.01628540662710054,0.016154221742439863,,,199.1320930480957,,-16.987970653564734,0.07779689976737962,0.6483473878065329
2025-04-09,176.5255310374838,190.48085077340025,176.5255310374838,189.27459716796875,2844000,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.049648907055346546,0.05063889684510546,,,198.87465896606446,,-12.67607973796136,0.3299742676575334,0.5894639914703886
2025-04-10,188.10756958591404,190.2454977412218,183.0275641372075,187.1072540283203,1895500,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.011450787227009984,-0.011516852306726713,,,198.3249771118164,,-13.676007368710351,0.27149432859172035,0.35962489095667344
2025-04-11,185.7637099104153,189.637461860227,183.419843594311,188.8332977294922,1876900,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.009224889276129522,0.00918259986286724,,,197.5923957824707,,-12.879678094813293,0.31806698643390907,0.35511776679267226
2025-04-14,190.47107251398884,193.62891970865923,189.63747364073953,191.7263641357422,1631900,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,0.015320742904116225,0.015204565436560721,,,196.8764862060547,,-11.544930041180075,0.39612862054058506,0.2957497334496462
2025-04-15,192.42264416574378,194.0996283461011,190.58872984511726,190.7848663330078,1691600,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.004910632958479266,-0.004922729734639291,0.38255778189680445,,196.3469093322754,,-11.979300423064448,0.37072482862259915,0.3102161481050693
2025-04-16,192.29514118180663,193.90348426231233,189.1961339160687,190.49066162109375,1596100,0.0,0.0,ALL,5.62743,38.06,55587.385344,67684.999168,25.091,0.206,216.75,176.0,Financial Services,Insurance - Property & Casualty,The Allstate Corporation,-0.0015420757294267728,-0.0015432659519706523,0.38246834845704825,,195.82566833496094,,-12.115035007569205,0.3627865039010231,0.2870747310264612
