date,open,high,low,close,volume,dividends,stock_splits,ticker,pe_ratio,eps,market_cap_usd_m,revenue_ttm_usd_m,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name,daily_return,log_return,rolling_vol_30d,rolling_vol_60d,sma_20,sma_50,price_vs_52w_high_pct,close_norm,volume_norm
2025-03-04,141.25,141.33999633789062,135.63999938964844,138.14999389648438,2592300,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",,,,,,,-21.16976097204886,0.3837308094922924,0.21364005229701097
2025-03-05,138.10000610351562,138.10000610351562,134.5399932861328,136.83999633789062,2245500,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",-0.00948242936279342,-0.009527673841649294,,,,,-21.917263145283524,0.3612492986966396,0.17455254497092107
2025-03-06,134.60000610351562,136.77999877929688,130.6300048828125,131.11000061035156,2512400,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",-0.04187369103248395,-0.0427756631808497,,,,,-25.186875543308666,0.26291403084621867,0.20463459717776475
2025-03-07,129.5,130.38999938964844,122.91000366210938,127.51000213623047,3820600,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",-0.027457848046389732,-0.0278418605176885,,,,,-27.241082946516137,0.20113269085107624,0.35208060953067943
2025-03-10,124.37000274658203,125.44000244140625,120.48999786376953,122.79000091552734,3472100,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",-0.03701671352542457,-0.03771922302042229,,,,,-29.93437893550508,0.1201304342418035,0.31280149677652047
2025-03-11,122.66000366210938,125.41999816894531,120.26000213623047,121.63999938964844,2997800,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",-0.009365595873478627,-0.009409728836986877,,,,,-30.590585227019435,0.10039469385857927,0.25934358234525046
2025-03-12,124.56999969482422,125.76000213623047,120.27999877929688,122.91999816894531,4234600,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",0.010522844341659843,0.010467864574495679,,,,,-29.860200759517653,0.12236138088513814,0.3987421667192642
2025-03-13,121.0,121.45999908447266,112.87999725341797,115.79000091552734,5978000,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",-0.05800518515805919,-0.05975550883499891,,,,,-33.92867280141093,0.0,0.5952391686578603
2025-03-14,118.25,120.61000061035156,117.0,119.26000213623047,3159200,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",0.029968055905229773,0.029527788076367214,,,,,-31.94864357419089,0.059550393351807805,0.27753482710427846
2025-03-17,119.22000122070312,122.25,119.13999938964844,121.91000366210938,2598600,0.0,0.0,LYV,,-0.24,37248.974848,25201.405952,572.032,1.145,175.25,112.88,Communication Services,Entertainment,"Live Nation Entertainment, Inc.",0.022220371276296058,0.02197709600916466,,,,,-30.436517168553852,0.10502836964398994,0.21435011947161986
