date,open,high,low,close,volume,dividends,stock_splits,ticker,pe_ratio,eps,market_cap_usd_m,revenue_ttm_usd_m,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name,daily_return,log_return,rolling_vol_30d,rolling_vol_60d,sma_20,sma_50,price_vs_52w_high_pct,close_norm,volume_norm
2025-03-04,96.26477505472843,97.95154648248133,91.98832731384813,95.560302734375,11164400,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,,,,,,,-27.358188723394157,0.30233712367862714,0.06870249408963815
2025-03-05,98.05076989996536,102.53558220685238,97.34629755554315,101.94025421142578,11656600,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,0.06633924154792856,0.06462940818889215,,,,,-22.508358638216823,0.42659989057224296,0.07225774017233048
2025-03-06,100.91827054790072,101.57313662532583,97.61419003726895,98.01107788085938,6180400,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,-0.03854391340262142,-0.03930638676188637,,,,,-25.495189752292386,0.35007104482704204,0.03270219649488274
2025-03-07,97.78287431782704,97.93170063821456,93.41712309631461,96.75096893310547,10136700,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,-0.012856801241240001,-0.01294016521048062,,,,,-26.453083289163466,0.32552781358170246,0.061279238504138515
2025-03-10,91.68074633560138,93.83385291991323,91.18463840907758,93.04007720947266,12963300,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,-0.03835508589271652,-0.0391100086096806,,,,,-29.273981596752073,0.25325051258969017,0.08169626121307423
2025-03-11,93.17899018827602,95.8480455649194,91.45252923148131,93.89337921142578,13232700,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,0.00917133806791659,0.00912953673532071,,,,,-28.625329371778204,0.26987033613223105,0.08364218420104115
2025-03-12,95.47100692409607,98.13014561091792,95.4511583685941,97.61418914794922,7469000,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,0.039628033070841395,0.038862988668700305,,,,,-25.796891563702616,0.34234081485935025,0.04200997809211424
2025-03-13,96.88987040777356,97.45543308776341,93.71477543607163,93.86360931396484,5306500,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,-0.0384224861848701,-0.0391800996102873,,,,,-28.647959472470667,0.2692905057303946,0.02638986502055354
2025-03-14,95.33785723491991,96.722451996539,94.53100912771548,96.64276123046875,5822400,0.37,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,0.029608406674496157,0.029178542257215882,,,,,-26.535339239476443,0.3234202444916855,0.030116300319336507
2025-03-17,95.75622228318058,97.62891728573513,95.75622228318058,96.9515609741211,6380000,0.0,0.0,CRH,20.592728,5.5,75878.383616,37447.000064,77.341,1.203,131.55,76.75,Basic Materials,Building Materials,CRH plc,0.0031952702894728624,0.003190176261674126,,,,,-26.30059979162213,0.3294347589751119,0.03414394196035489
