,ticker,company,concept,value,end_date,filed,form
0,AAPL,Apple Inc.,revenue,215639000000,2016-09-24,2018-11-05,10-K
1,AAPL,Apple Inc.,revenue,78351000000,2016-12-31,2018-11-05,10-K
2,AAPL,Apple Inc.,revenue,52896000000,2017-04-01,2018-11-05,10-K
3,AAPL,Apple Inc.,revenue,45408000000,2017-07-01,2018-11-05,10-K
4,AAPL,Apple Inc.,revenue,229234000000,2017-09-30,2018-11-05,10-K
5,AAPL,Apple Inc.,revenue,52579000000,2017-09-30,2018-11-05,10-K
6,AAPL,Apple Inc.,revenue,88293000000,2017-12-30,2018-11-05,10-K
7,AAPL,Apple Inc.,revenue,61137000000,2018-03-31,2018-11-05,10-K
8,AAPL,Apple Inc.,revenue,53265000000,2018-06-30,2018-11-05,10-K
9,AAPL,Apple Inc.,revenue,265595000000,2018-09-29,2018-11-05,10-K
10,AAPL,Apple Inc.,revenue,62900000000,2018-09-29,2018-11-05,10-K
11,AAPL,Apple Inc.,revenue_alt,229234000000,2017-09-30,2019-10-31,10-K
12,AAPL,Apple Inc.,revenue_alt,88293000000,2017-12-30,2019-10-31,10-K
13,AAPL,Apple Inc.,revenue_alt,61137000000,2018-03-31,2019-10-31,10-K
14,AAPL,Apple Inc.,revenue_alt,53265000000,2018-06-30,2019-10-31,10-K
15,AAPL,Apple Inc.,revenue_alt,265595000000,2018-09-29,2019-10-31,10-K
16,AAPL,Apple Inc.,revenue_alt,265595000000,2018-09-29,2020-10-30,10-K
17,AAPL,Apple Inc.,revenue_alt,62900000000,2018-09-29,2019-10-31,10-K
18,AAPL,Apple Inc.,revenue_alt,84310000000,2018-12-29,2019-10-31,10-K
19,AAPL,Apple Inc.,revenue_alt,84310000000,2018-12-29,2020-10-30,10-K
20,AAPL,Apple Inc.,revenue_alt,58015000000,2019-03-30,2019-10-31,10-K
21,AAPL,Apple Inc.,revenue_alt,58015000000,2019-03-30,2020-10-30,10-K
22,AAPL,Apple Inc.,revenue_alt,53809000000,2019-06-29,2019-10-31,10-K
23,AAPL,Apple Inc.,revenue_alt,53809000000,2019-06-29,2020-10-30,10-K
24,AAPL,Apple Inc.,revenue_alt,260174000000,2019-09-28,2019-10-31,10-K
25,AAPL,Apple Inc.,revenue_alt,260174000000,2019-09-28,2020-10-30,10-K
26,AAPL,Apple Inc.,revenue_alt,260174000000,2019-09-28,2021-10-29,10-K
27,AAPL,Apple Inc.,revenue_alt,64040000000,2019-09-28,2019-10-31,10-K
28,AAPL,Apple Inc.,revenue_alt,64040000000,2019-09-28,2020-10-30,10-K
29,AAPL,Apple Inc.,revenue_alt,91819000000,2019-12-28,2020-10-30,10-K
30,AAPL,Apple Inc.,revenue_alt,58313000000,2020-03-28,2020-10-30,10-K
31,AAPL,Apple Inc.,revenue_alt,59685000000,2020-06-27,2020-10-30,10-K
32,AAPL,Apple Inc.,revenue_alt,274515000000,2020-09-26,2020-10-30,10-K
33,AAPL,Apple Inc.,revenue_alt,274515000000,2020-09-26,2021-10-29,10-K
34,AAPL,Apple Inc.,revenue_alt,274515000000,2020-09-26,2022-10-28,10-K
35,AAPL,Apple Inc.,revenue_alt,64698000000,2020-09-26,2020-10-30,10-K
36,AAPL,Apple Inc.,revenue_alt,365817000000,2021-09-25,2021-10-29,10-K
37,AAPL,Apple Inc.,revenue_alt,365817000000,2021-09-25,2022-10-28,10-K
38,AAPL,Apple Inc.,revenue_alt,365817000000,2021-09-25,2023-11-03,10-K
39,AAPL,Apple Inc.,revenue_alt,394328000000,2022-09-24,2022-10-28,10-K
40,AAPL,Apple Inc.,revenue_alt,394328000000,2022-09-24,2023-11-03,10-K
41,AAPL,Apple Inc.,revenue_alt,394328000000,2022-09-24,2024-11-01,10-K
42,AAPL,Apple Inc.,revenue_alt,383285000000,2023-09-30,2023-11-03,10-K
43,AAPL,Apple Inc.,revenue_alt,383285000000,2023-09-30,2024-11-01,10-K
44,AAPL,Apple Inc.,revenue_alt,383285000000,2023-09-30,2025-10-31,10-K
45,AAPL,Apple Inc.,revenue_alt,391035000000,2024-09-28,2024-11-01,10-K
46,AAPL,Apple Inc.,revenue_alt,391035000000,2024-09-28,2025-10-31,10-K
47,AAPL,Apple Inc.,revenue_alt,416161000000,2025-09-27,2025-10-31,10-K
48,AAPL,Apple Inc.,net_income,3496000000,2007-09-29,2009-10-27,10-K
49,AAPL,Apple Inc.,net_income,4834000000,2008-09-27,2009-10-27,10-K
50,AAPL,Apple Inc.,net_income,6119000000,2008-09-27,2010-10-27,10-K
51,AAPL,Apple Inc.,net_income,2255000000,2008-12-27,2010-10-27,10-K
52,AAPL,Apple Inc.,net_income,1620000000,2009-03-28,2010-10-27,10-K
53,AAPL,Apple Inc.,net_income,1828000000,2009-06-27,2010-10-27,10-K
54,AAPL,Apple Inc.,net_income,5704000000,2009-09-26,2009-10-27,10-K
55,AAPL,Apple Inc.,net_income,8235000000,2009-09-26,2010-10-27,10-K
56,AAPL,Apple Inc.,net_income,8235000000,2009-09-26,2011-10-26,10-K
57,AAPL,Apple Inc.,net_income,2532000000,2009-09-26,2010-10-27,10-K
58,AAPL,Apple Inc.,net_income,3378000000,2009-12-26,2010-10-27,10-K
59,AAPL,Apple Inc.,net_income,3378000000,2009-12-26,2011-10-26,10-K
60,AAPL,Apple Inc.,net_income,3074000000,2010-03-27,2010-10-27,10-K
61,AAPL,Apple Inc.,net_income,3074000000,2010-03-27,2011-10-26,10-K
62,AAPL,Apple Inc.,net_income,3253000000,2010-06-26,2010-10-27,10-K
63,AAPL,Apple Inc.,net_income,3253000000,2010-06-26,2011-10-26,10-K
64,AAPL,Apple Inc.,net_income,14013000000,2010-09-25,2010-10-27,10-K
65,AAPL,Apple Inc.,net_income,14013000000,2010-09-25,2011-10-26,10-K
66,AAPL,Apple Inc.,net_income,14013000000,2010-09-25,2012-10-31,10-K
67,AAPL,Apple Inc.,net_income,4308000000,2010-09-25,2010-10-27,10-K
68,AAPL,Apple Inc.,net_income,4308000000,2010-09-25,2011-10-26,10-K
69,AAPL,Apple Inc.,net_income,6004000000,2010-12-25,2011-10-26,10-K
70,AAPL,Apple Inc.,net_income,6004000000,2010-12-25,2012-10-31,10-K
71,AAPL,Apple Inc.,net_income,5987000000,2011-03-26,2011-10-26,10-K
72,AAPL,Apple Inc.,net_income,5987000000,2011-03-26,2012-10-31,10-K
73,AAPL,Apple Inc.,net_income,7308000000,2011-06-25,2011-10-26,10-K
74,AAPL,Apple Inc.,net_income,7308000000,2011-06-25,2012-10-31,10-K
75,AAPL,Apple Inc.,net_income,25922000000,2011-09-24,2011-10-26,10-K
76,AAPL,Apple Inc.,net_income,25922000000,2011-09-24,2012-10-31,10-K
77,AAPL,Apple Inc.,net_income,25922000000,2011-09-24,2013-10-30,10-K
78,AAPL,Apple Inc.,net_income,6623000000,2011-09-24,2011-10-26,10-K
79,AAPL,Apple Inc.,net_income,6623000000,2011-09-24,2012-10-31,10-K
80,AAPL,Apple Inc.,net_income,13064000000,2011-12-31,2012-10-31,10-K
81,AAPL,Apple Inc.,net_income,13064000000,2011-12-31,2013-10-30,10-K
82,AAPL,Apple Inc.,net_income,11622000000,2012-03-31,2012-10-31,10-K
83,AAPL,Apple Inc.,net_income,11622000000,2012-03-31,2013-10-30,10-K
84,AAPL,Apple Inc.,net_income,8824000000,2012-06-30,2012-10-31,10-K
85,AAPL,Apple Inc.,net_income,8824000000,2012-06-30,2013-10-30,10-K
86,AAPL,Apple Inc.,net_income,41733000000,2012-09-29,2012-10-31,10-K
87,AAPL,Apple Inc.,net_income,41733000000,2012-09-29,2013-10-30,10-K
88,AAPL,Apple Inc.,net_income,41733000000,2012-09-29,2014-10-27,10-K
89,AAPL,Apple Inc.,net_income,8223000000,2012-09-29,2012-10-31,10-K
90,AAPL,Apple Inc.,net_income,8223000000,2012-09-29,2013-10-30,10-K
91,AAPL,Apple Inc.,net_income,13078000000,2012-12-29,2013-10-30,10-K
92,AAPL,Apple Inc.,net_income,13078000000,2012-12-29,2014-10-27,10-K
93,AAPL,Apple Inc.,net_income,9547000000,2013-03-30,2013-10-30,10-K
94,AAPL,Apple Inc.,net_income,9547000000,2013-03-30,2014-10-27,10-K
95,AAPL,Apple Inc.,net_income,6900000000,2013-06-29,2013-10-30,10-K
96,AAPL,Apple Inc.,net_income,6900000000,2013-06-29,2014-10-27,10-K
97,AAPL,Apple Inc.,net_income,37037000000,2013-09-28,2013-10-30,10-K
98,AAPL,Apple Inc.,net_income,37037000000,2013-09-28,2014-10-27,10-K
99,AAPL,Apple Inc.,net_income,37037000000,2013-09-28,2015-10-28,10-K
100,AAPL,Apple Inc.,net_income,7512000000,2013-09-28,2013-10-30,10-K
101,AAPL,Apple Inc.,net_income,7512000000,2013-09-28,2014-10-27,10-K
102,AAPL,Apple Inc.,net_income,13072000000,2013-12-28,2014-10-27,10-K
103,AAPL,Apple Inc.,net_income,13072000000,2013-12-28,2015-10-28,10-K
104,AAPL,Apple Inc.,net_income,10223000000,2014-03-29,2014-10-27,10-K
105,AAPL,Apple Inc.,net_income,10223000000,2014-03-29,2015-10-28,10-K
106,AAPL,Apple Inc.,net_income,7748000000,2014-06-28,2014-10-27,10-K
107,AAPL,Apple Inc.,net_income,7748000000,2014-06-28,2015-10-28,10-K
108,AAPL,Apple Inc.,net_income,39510000000,2014-09-27,2014-10-27,10-K
109,AAPL,Apple Inc.,net_income,39510000000,2014-09-27,2015-10-28,10-K
110,AAPL,Apple Inc.,net_income,39510000000,2014-09-27,2016-10-26,10-K
111,AAPL,Apple Inc.,net_income,8467000000,2014-09-27,2014-10-27,10-K
112,AAPL,Apple Inc.,net_income,8467000000,2014-09-27,2015-10-28,10-K
113,AAPL,Apple Inc.,net_income,18024000000,2014-12-27,2015-10-28,10-K
114,AAPL,Apple Inc.,net_income,18024000000,2014-12-27,2016-10-26,10-K
115,AAPL,Apple Inc.,net_income,13569000000,2015-03-28,2015-10-28,10-K
116,AAPL,Apple Inc.,net_income,13569000000,2015-03-28,2016-10-26,10-K
117,AAPL,Apple Inc.,net_income,10677000000,2015-06-27,2015-10-28,10-K
118,AAPL,Apple Inc.,net_income,10677000000,2015-06-27,2016-10-26,10-K
119,AAPL,Apple Inc.,net_income,53394000000,2015-09-26,2015-10-28,10-K
120,AAPL,Apple Inc.,net_income,53394000000,2015-09-26,2016-10-26,10-K
121,AAPL,Apple Inc.,net_income,53394000000,2015-09-26,2017-11-03,10-K
122,AAPL,Apple Inc.,net_income,11124000000,2015-09-26,2015-10-28,10-K
123,AAPL,Apple Inc.,net_income,11124000000,2015-09-26,2016-10-26,10-K
124,AAPL,Apple Inc.,net_income,18361000000,2015-12-26,2016-10-26,10-K
125,AAPL,Apple Inc.,net_income,18361000000,2015-12-26,2017-11-03,10-K
126,AAPL,Apple Inc.,net_income,10516000000,2016-03-26,2016-10-26,10-K
127,AAPL,Apple Inc.,net_income,10516000000,2016-03-26,2017-11-03,10-K
128,AAPL,Apple Inc.,net_income,7796000000,2016-06-25,2016-10-26,10-K
129,AAPL,Apple Inc.,net_income,7796000000,2016-06-25,2017-11-03,10-K
