,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
102,AON,Aon plc,2019-12-31,10-K,2021-02-19,790000000.0,,,2169000000.0,,11013000000.0,,3375000000.0,29405000000.0,25956000000.0
103,AON,Aon plc,2019-12-31,10-K,2022-02-18,790000000.0,,1532000000.0,2169000000.0,,11013000000.0,,,,
100,AON,Aon plc,2019-09-30,10-K,2020-02-14,,,,360000000.0,,2379000000.0,,,,
99,AON,Aon plc,2019-06-30,10-K,2020-02-14,,,,413000000.0,,2606000000.0,,,,
98,AON,Aon plc,2019-03-31,10-K,2020-02-14,,,,872000000.0,,3143000000.0,,,,
95,AON,Aon plc,2018-12-31,10-K,2019-02-19,656000000.0,6244000000.0,,499000000.0,2770000000.0,10770000000.0,,4151000000.0,26422000000.0,22203000000.0
96,AON,Aon plc,2018-12-31,10-K,2020-02-14,656000000.0,,,499000000.0,,2770000000.0,,4151000000.0,26422000000.0,22203000000.0
97,AON,Aon plc,2018-12-31,10-K,2021-02-19,,,,1544000000.0,,10770000000.0,,,,
93,AON,Aon plc,2018-09-30,10-K,2019-02-19,,,,262000000.0,2349000000.0,,,,,
94,AON,Aon plc,2018-09-30,10-K,2020-02-14,,,,262000000.0,,2349000000.0,,,,
91,AON,Aon plc,2018-06-30,10-K,2019-02-19,,,,-16000000.0,2561000000.0,,,,,
92,AON,Aon plc,2018-06-30,10-K,2020-02-14,,,,-16000000.0,,2561000000.0,,,,
89,AON,Aon plc,2018-03-31,10-K,2019-02-19,,,,799000000.0,3090000000.0,,,,,
90,AON,Aon plc,2018-03-31,10-K,2020-02-14,,,,799000000.0,,3090000000.0,,,,
86,AON,Aon plc,2017-12-31,10-K,2018-02-20,756000000.0,5966000000.0,,489000000.0,2909000000.0,,,4583000000.0,26088000000.0,21440000000.0
87,AON,Aon plc,2017-12-31,10-K,2019-02-19,756000000.0,,,601000000.0,2909000000.0,9998000000.0,,4583000000.0,26088000000.0,21440000000.0
88,AON,Aon plc,2017-12-31,10-K,2020-02-14,,,,1065000000.0,,9998000000.0,,,,
84,AON,Aon plc,2017-09-30,10-K,2018-02-20,,,,265000000.0,2340000000.0,,,,,
85,AON,Aon plc,2017-09-30,10-K,2019-02-19,,,,256000000.0,2340000000.0,,,,,
82,AON,Aon plc,2017-06-30,10-K,2018-02-20,,,,-118000000.0,2368000000.0,,,,,
83,AON,Aon plc,2017-06-30,10-K,2019-02-19,,,,-127000000.0,2368000000.0,,,,,
80,AON,Aon plc,2017-03-31,10-K,2018-02-20,,,,343000000.0,2381000000.0,,,,,
81,AON,Aon plc,2017-03-31,10-K,2019-02-19,,,,335000000.0,2381000000.0,,,,,
77,AON,Aon plc,2016-12-31,10-K,2017-02-23,431000000.0,6205000000.0,,568000000.0,3262000000.0,,,5475000000.0,26615000000.0,21083000000.0
78,AON,Aon plc,2016-12-31,10-K,2018-02-20,426000000.0,,,463000000.0,2650000000.0,,,5475000000.0,26615000000.0,21083000000.0
79,AON,Aon plc,2016-12-31,10-K,2019-02-19,,,,1811000000.0,9409000000.0,9409000000.0,,,,
75,AON,Aon plc,2016-09-30,10-K,2017-02-23,,,,436000000.0,2760000000.0,,,,,
76,AON,Aon plc,2016-09-30,10-K,2018-02-20,,,,368000000.0,2201000000.0,,,,,
73,AON,Aon plc,2016-06-30,10-K,2017-02-23,,,,439000000.0,2800000000.0,,,,,
74,AON,Aon plc,2016-06-30,10-K,2018-02-20,,,,387000000.0,2282000000.0,,,,,
71,AON,Aon plc,2016-03-31,10-K,2017-02-23,,,,463000000.0,2805000000.0,,,,,
72,AON,Aon plc,2016-03-31,10-K,2018-02-20,,,,420000000.0,2276000000.0,,,,,
68,AON,Aon plc,2015-12-31,10-K,2016-02-22,384000000.0,,,717000000.0,3288000000.0,,269800000.0,6106000000.0,27164000000.0,21001000000.0
69,AON,Aon plc,2015-12-31,10-K,2017-02-23,384000000.0,,,656000000.0,3227000000.0,,,6002000000.0,26883000000.0,20824000000.0
70,AON,Aon plc,2015-12-31,10-K,2018-02-20,,,,1587000000.0,9480000000.0,,,,,
66,AON,Aon plc,2015-09-30,10-K,2016-02-22,,,,413000000.0,2742000000.0,,273900000.0,,,
67,AON,Aon plc,2015-09-30,10-K,2017-02-23,,,,423000000.0,2752000000.0,,,,,
64,AON,Aon plc,2015-06-30,10-K,2016-02-22,,,,277000000.0,2805000000.0,,279800000.0,,,
65,AON,Aon plc,2015-06-30,10-K,2017-02-23,,,,308000000.0,2836000000.0,,,,,
62,AON,Aon plc,2015-03-31,10-K,2016-02-22,,,,441000000.0,2847000000.0,,281700000.0,,,
63,AON,Aon plc,2015-03-31,10-K,2017-02-23,,,,461000000.0,2867000000.0,,,,,
59,AON,Aon plc,2014-12-31,10-K,2015-02-24,374000000.0,,,635000000.0,3299000000.0,,280000000.0,6571000000.0,29772000000.0,23141000000.0
60,AON,Aon plc,2014-12-31,10-K,2016-02-22,374000000.0,,,635000000.0,3299000000.0,,280000000.0,6571000000.0,29772000000.0,23141000000.0
61,AON,Aon plc,2014-12-31,10-K,2017-02-23,374000000.0,,,1966000000.0,12045000000.0,,,,,
57,AON,Aon plc,2014-09-30,10-K,2015-02-24,,,,417000000.0,2880000000.0,,285100000.0,,,
58,AON,Aon plc,2014-09-30,10-K,2016-02-22,,,,417000000.0,2880000000.0,,285100000.0,,,
55,AON,Aon plc,2014-06-30,10-K,2015-02-24,,,,445000000.0,2919000000.0,,290500000.0,,,
56,AON,Aon plc,2014-06-30,10-K,2016-02-22,,,,445000000.0,2919000000.0,,290500000.0,,,
53,AON,Aon plc,2014-03-31,10-K,2015-02-24,,,,469000000.0,2947000000.0,,296500000.0,,,
54,AON,Aon plc,2014-03-31,10-K,2016-02-22,,,,469000000.0,2947000000.0,,296500000.0,,,
49,AON,Aon plc,2013-12-31,10-K,2014-02-18,477000000.0,,,515000000.0,3209000000.0,,300700000.0,8145000000.0,30251000000.0,22056000000.0
50,AON,Aon plc,2013-12-31,10-K,2015-02-24,477000000.0,,,515000000.0,3209000000.0,,300700000.0,8145000000.0,30251000000.0,22056000000.0
51,AON,Aon plc,2013-12-31,10-K,2016-02-22,477000000.0,,,1671000000.0,11815000000.0,,,,,
52,AON,Aon plc,2013-12-31,10-K,2017-02-23,477000000.0,,,,,,,,,
47,AON,Aon plc,2013-09-30,10-K,2014-02-18,,,,364000000.0,2794000000.0,,301000000.0,,,
48,AON,Aon plc,2013-09-30,10-K,2015-02-24,,,,364000000.0,2794000000.0,,301000000.0,,,
45,AON,Aon plc,2013-06-30,10-K,2014-02-18,,,,382000000.0,2897000000.0,,307500000.0,,,
46,AON,Aon plc,2013-06-30,10-K,2015-02-24,,,,382000000.0,2897000000.0,,307500000.0,,,
43,AON,Aon plc,2013-03-31,10-K,2014-02-18,,,,410000000.0,2915000000.0,,309100000.0,,,
44,AON,Aon plc,2013-03-31,10-K,2015-02-24,,,,410000000.0,2915000000.0,,309100000.0,,,
39,AON,Aon plc,2012-12-31,10-K,2013-02-22,291000000.0,,,461000000.0,3115000000.0,,310900000.0,7762000000.0,30486000000.0,22681000000.0
40,AON,Aon plc,2012-12-31,10-K,2014-02-18,291000000.0,,,461000000.0,3115000000.0,,310900000.0,7762000000.0,30486000000.0,22681000000.0
41,AON,Aon plc,2012-12-31,10-K,2015-02-24,291000000.0,,,1596000000.0,11514000000.0,,,,,
42,AON,Aon plc,2012-12-31,10-K,2016-02-22,291000000.0,,,,,,,,,
37,AON,Aon plc,2012-09-30,10-K,2013-02-22,,,,339000000.0,2737000000.0,,318700000.0,,,
38,AON,Aon plc,2012-09-30,10-K,2014-02-18,,,,339000000.0,2737000000.0,,318700000.0,,,
35,AON,Aon plc,2012-06-30,10-K,2013-02-22,,,,394000000.0,2821000000.0,,322400000.0,,,
36,AON,Aon plc,2012-06-30,10-K,2014-02-18,,,,394000000.0,2821000000.0,,322400000.0,,,
33,AON,Aon plc,2012-03-31,10-K,2013-02-22,,,,402000000.0,2841000000.0,,326400000.0,,,
34,AON,Aon plc,2012-03-31,10-K,2014-02-18,,,,402000000.0,2841000000.0,,326400000.0,,,
29,AON,Aon plc,2011-12-31,10-K,2012-02-24,272000000.0,4492000000.0,,435000000.0,2994000000.0,,324400000.0,8078000000.0,29552000000.0,21432000000.0
30,AON,Aon plc,2011-12-31,10-K,2013-02-22,272000000.0,,,430000000.0,2994000000.0,,324400000.0,8078000000.0,29552000000.0,21432000000.0
31,AON,Aon plc,2011-12-31,10-K,2014-02-18,272000000.0,,,1596000000.0,11287000000.0,,,,,
32,AON,Aon plc,2011-12-31,10-K,2015-02-24,272000000.0,,,,,,,,,
27,AON,Aon plc,2011-09-30,10-K,2012-02-24,,,,341000000.0,2723000000.0,,323300000.0,,,
28,AON,Aon plc,2011-09-30,10-K,2013-02-22,,,,328000000.0,2723000000.0,,323300000.0,,,
25,AON,Aon plc,2011-06-30,10-K,2012-02-24,,,,434000000.0,2811000000.0,,326700000.0,,,
26,AON,Aon plc,2011-06-30,10-K,2013-02-22,,,,440000000.0,2811000000.0,,326700000.0,,,
23,AON,Aon plc,2011-03-31,10-K,2012-02-24,,,,396000000.0,2759000000.0,,330500000.0,,,
24,AON,Aon plc,2011-03-31,10-K,2013-02-22,,,,398000000.0,2759000000.0,,330500000.0,,,
19,AON,Aon plc,2010-12-31,10-K,2011-02-25,346000000.0,4506000000.0,231000000.0,422000000.0,2909000000.0,,332300000.0,8251000000.0,28982000000.0,20676000000.0
20,AON,Aon plc,2010-12-31,10-K,2012-02-24,346000000.0,,,422000000.0,2909000000.0,,332300000.0,8251000000.0,28982000000.0,20676000000.0
21,AON,Aon plc,2010-12-31,10-K,2013-02-22,346000000.0,,,1244000000.0,8512000000.0,,,,,
22,AON,Aon plc,2010-12-31,10-K,2014-02-18,346000000.0,,,,,,,,,
17,AON,Aon plc,2010-09-30,10-K,2011-02-25,,,144000000.0,263000000.0,1801000000.0,,270900000.0,,,
18,AON,Aon plc,2010-09-30,10-K,2012-02-24,,,,263000000.0,1801000000.0,,270900000.0,,,
15,AON,Aon plc,2010-06-30,10-K,2011-02-25,,,153000000.0,268000000.0,1898000000.0,,269700000.0,,,
16,AON,Aon plc,2010-06-30,10-K,2012-02-24,,,,268000000.0,1898000000.0,,269700000.0,,,
13,AON,Aon plc,2010-03-31,10-K,2011-02-25,,,178000000.0,273000000.0,1904000000.0,,269400000.0,,,
14,AON,Aon plc,2010-03-31,10-K,2012-02-24,,,,273000000.0,1904000000.0,,269400000.0,,,
9,AON,Aon plc,2009-12-31,10-K,2010-02-26,217000000.0,,747000000.0,1021000000.0,7595000000.0,,,5379000000.0,22958000000.0,17527000000.0
10,AON,Aon plc,2009-12-31,10-K,2011-02-25,217000000.0,,198000000.0,241000000.0,2073000000.0,,266200000.0,5379000000.0,22958000000.0,17527000000.0
11,AON,Aon plc,2009-12-31,10-K,2012-02-24,217000000.0,,,1021000000.0,7595000000.0,,,,,
12,AON,Aon plc,2009-12-31,10-K,2013-02-22,217000000.0,,,,,,,,,
8,AON,Aon plc,2009-09-30,10-K,2011-02-25,,,120000000.0,194000000.0,1794000000.0,,273900000.0,,,
7,AON,Aon plc,2009-06-30,10-K,2011-02-25,,,149000000.0,220000000.0,1882000000.0,,274500000.0,,,
6,AON,Aon plc,2009-03-31,10-K,2011-02-25,,,280000000.0,366000000.0,1846000000.0,,276800000.0,,,
3,AON,Aon plc,2008-12-31,10-K,2010-02-26,582000000.0,,1462000000.0,940000000.0,7528000000.0,,,5310000000.0,22940000000.0,17525000000.0
4,AON,Aon plc,2008-12-31,10-K,2011-02-25,582000000.0,,1462000000.0,940000000.0,7528000000.0,,,,,
5,AON,Aon plc,2008-12-31,10-K,2012-02-24,582000000.0,,,,,,,,,
1,AON,Aon plc,2007-12-31,10-K,2010-02-26,584000000.0,,864000000.0,1003000000.0,7234000000.0,,,,,
2,AON,Aon plc,2007-12-31,10-K,2011-02-25,584000000.0,,,,,,,,,
0,AON,Aon plc,2006-12-31,10-K,2010-02-26,281000000.0,,,,,,,,,
