date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,pe_ratio,eps,market_cap,revenue_ttm,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name
2025-03-04,75.38690457759967,76.04169525551451,69.19955658127886,71.36322784423828,14831600,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-05,71.60996335292884,73.33710505753989,71.01210911522598,71.6763916015625,5764000,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-06,71.17343633080861,75.24455775774722,71.04057982886867,74.58975982666016,4627700,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-07,74.02037252887756,75.80445069620146,73.27067814342257,75.35843658447266,3116600,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-10,75.14965163365166,77.05709426930555,74.20067260452161,74.83648681640625,3257700,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-11,74.79853333097056,75.24455467210826,70.88873678241585,71.00261688232422,4018000,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-12,70.69894733470083,71.0975168437872,68.4119040865947,68.93384552001953,4249600,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-13,68.34547192591056,68.9338415771967,66.60884566703966,66.7132339477539,3387300,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-14,67.72864117942663,68.11771884673921,66.64680558134741,67.84251403808594,4177000,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-17,68.6396624110651,70.11057572278071,67.8235397776699,70.00618743896484,4399000,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-18,69.1710888916922,69.92078328063494,68.87690767532163,69.39884185791016,2396900,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-19,69.78791699159085,70.43322300547538,68.90536622613311,70.02516174316406,2489100,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-20,69.78791634243828,71.34424131907109,69.67403625629373,69.7309799194336,2664700,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-21,68.85792845355503,69.9587478011148,67.73813270765035,69.8069076538086,6849500,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-24,70.30037651866697,71.98955823160371,70.23394826838752,71.80924987792969,3256100,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-25,71.90535600975053,72.64535711870313,71.23262772888454,71.71315002441406,2310800,0.95,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-26,71.90535789877336,72.7510745215353,71.10768910751362,71.91497039794922,2398300,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-27,71.6554784945657,72.78951134407936,71.6554784945657,71.95340728759766,2327400,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-28,71.49210677654389,71.95341140792652,69.44508443046908,69.62767791748047,2547500,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-03-31,68.5416922983953,71.41521325224106,68.33026133878751,70.74248504638672,3529000,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-01,70.79054438779778,71.80924925464518,70.30040961902547,71.47288513183594,2346500,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-02,70.73287763602406,73.31808982995496,70.42534367234435,72.7799072265625,2160700,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-03,63.717255633572876,64.54375452063961,59.45021554985045,59.79619216918945,10734600,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-04,56.951500243490884,59.84424648462852,55.10629640813306,58.085533142089844,8429600,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-07,57.14370779463947,62.56399844459641,56.09616909341772,58.844757080078125,9968200,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-08,61.50684906946376,61.948928667288,52.85744841907042,53.981868743896484,7837000,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-09,54.28940768900395,61.343474760718905,52.8478408787033,61.17048645019531,12482500,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-10,58.90242238520405,59.0273555393134,55.019801455062805,57.42241287231445,7115400,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-11,56.62474455943602,58.268133567761325,55.01980188004036,58.075923919677734,5163800,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-14,62.01620460259572,62.01620460259572,58.719821451555084,59.35411071777344,9499300,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-15,59.41177321526816,60.49775457281084,58.40267718070981,58.758262634277344,4036800,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-16,58.18164120221636,59.04657914610324,56.855398622276745,57.307090759277344,3158000,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-17,57.69150234447227,59.94995920457197,57.69150234447227,59.555931091308594,3862400,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
2025-04-21,58.902423018520295,59.86346759575406,57.95098727397745,59.69047927856445,3088500,0.0,0.0,BBY,22.240925,3.03,14158724096,41691000832,139.44,,84.99,54.99,Consumer Cyclical,Specialty Retail,"Best Buy Co., Inc."
