,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
117,AMAT,APPLIED MATERIALS INC /DE,2020-10-25,10-K,2021-12-17,5351000000.0,,3619000000.0,4365000000.0,,17202000000.0,914000000.0,10578000000.0,22353000000.0,11775000000.0
118,AMAT,APPLIED MATERIALS INC /DE,2020-10-25,10-K,2022-12-16,5351000000.0,,3619000000.0,4365000000.0,,17202000000.0,,10578000000.0,,
119,AMAT,APPLIED MATERIALS INC /DE,2020-10-25,10-K,2023-12-15,,,,,,,,10578000000.0,,
115,AMAT,APPLIED MATERIALS INC /DE,2020-07-26,10-K,2020-12-11,,,841000000.0,,,4395000000.0,,,,
114,AMAT,APPLIED MATERIALS INC /DE,2020-04-26,10-K,2020-12-11,,,755000000.0,,,3957000000.0,,,,
113,AMAT,APPLIED MATERIALS INC /DE,2020-01-26,10-K,2020-12-11,,,892000000.0,,,4162000000.0,,,,
109,AMAT,APPLIED MATERIALS INC /DE,2019-10-27,10-K,2019-12-13,3129000000.0,5313000000.0,698000000.0,3350000000.0,3754000000.0,,916000000.0,8214000000.0,19024000000.0,10810000000.0
110,AMAT,APPLIED MATERIALS INC /DE,2019-10-27,10-K,2020-12-11,3129000000.0,5313000000.0,698000000.0,3350000000.0,,3754000000.0,916000000.0,8214000000.0,19024000000.0,10810000000.0
111,AMAT,APPLIED MATERIALS INC /DE,2019-10-27,10-K,2021-12-17,3129000000.0,,2706000000.0,3350000000.0,,14608000000.0,,8214000000.0,,
112,AMAT,APPLIED MATERIALS INC /DE,2019-10-27,10-K,2022-12-16,,,,,,,,8214000000.0,,
107,AMAT,APPLIED MATERIALS INC /DE,2019-07-28,10-K,2019-12-13,,,571000000.0,,3562000000.0,,,,,
108,AMAT,APPLIED MATERIALS INC /DE,2019-07-28,10-K,2020-12-11,,,571000000.0,,,3562000000.0,,,,
105,AMAT,APPLIED MATERIALS INC /DE,2019-04-28,10-K,2019-12-13,,,666000000.0,,3539000000.0,,,,,
106,AMAT,APPLIED MATERIALS INC /DE,2019-04-28,10-K,2020-12-11,,,666000000.0,,,3539000000.0,,,,
103,AMAT,APPLIED MATERIALS INC /DE,2019-01-27,10-K,2019-12-13,,,771000000.0,,3753000000.0,,,,,
104,AMAT,APPLIED MATERIALS INC /DE,2019-01-27,10-K,2020-12-11,,,771000000.0,,,3753000000.0,,,,
99,AMAT,APPLIED MATERIALS INC /DE,2018-10-28,10-K,2018-12-13,3440000000.0,5309000000.0,876000000.0,4796000000.0,4014000000.0,,967000000.0,6839000000.0,17773000000.0,10934000000.0
100,AMAT,APPLIED MATERIALS INC /DE,2018-10-28,10-K,2019-12-13,3440000000.0,5309000000.0,757000000.0,4491000000.0,3759000000.0,,967000000.0,6845000000.0,17633000000.0,10788000000.0
101,AMAT,APPLIED MATERIALS INC /DE,2018-10-28,10-K,2020-12-11,3440000000.0,,3038000000.0,4491000000.0,,16705000000.0,,6845000000.0,,
102,AMAT,APPLIED MATERIALS INC /DE,2018-10-28,10-K,2021-12-17,,,,,,,,6845000000.0,,
97,AMAT,APPLIED MATERIALS INC /DE,2018-07-29,10-K,2018-12-13,,,1173000000.0,,4468000000.0,,,,,
98,AMAT,APPLIED MATERIALS INC /DE,2018-07-29,10-K,2019-12-13,,,1016000000.0,,4162000000.0,,,,,
95,AMAT,APPLIED MATERIALS INC /DE,2018-04-29,10-K,2018-12-13,,,1129000000.0,,4567000000.0,,,,,
96,AMAT,APPLIED MATERIALS INC /DE,2018-04-29,10-K,2019-12-13,,,1100000000.0,,4579000000.0,,,,,
93,AMAT,APPLIED MATERIALS INC /DE,2018-01-28,10-K,2018-12-13,,,135000000.0,,4204000000.0,,,,,
94,AMAT,APPLIED MATERIALS INC /DE,2018-01-28,10-K,2019-12-13,,,165000000.0,,4205000000.0,,,,,
89,AMAT,APPLIED MATERIALS INC /DE,2017-10-29,10-K,2017-12-15,5010000000.0,5304000000.0,982000000.0,3868000000.0,,,1060000000.0,9349000000.0,19419000000.0,10070000000.0
90,AMAT,APPLIED MATERIALS INC /DE,2017-10-29,10-K,2018-12-13,5010000000.0,5304000000.0,982000000.0,3868000000.0,3969000000.0,,1060000000.0,9349000000.0,19419000000.0,10070000000.0
91,AMAT,APPLIED MATERIALS INC /DE,2017-10-29,10-K,2019-12-13,,,3519000000.0,3936000000.0,14698000000.0,,,9630000000.0,,
92,AMAT,APPLIED MATERIALS INC /DE,2017-10-29,10-K,2020-12-11,,,,,,,,9630000000.0,,
87,AMAT,APPLIED MATERIALS INC /DE,2017-07-30,10-K,2017-12-15,,,925000000.0,,,,,,,
88,AMAT,APPLIED MATERIALS INC /DE,2017-07-30,10-K,2018-12-13,,,925000000.0,,3744000000.0,,,,,
85,AMAT,APPLIED MATERIALS INC /DE,2017-04-30,10-K,2017-12-15,,,824000000.0,,,,,,,
86,AMAT,APPLIED MATERIALS INC /DE,2017-04-30,10-K,2018-12-13,,,824000000.0,,3546000000.0,,,,,
83,AMAT,APPLIED MATERIALS INC /DE,2017-01-29,10-K,2017-12-15,,,703000000.0,,,,,,,
84,AMAT,APPLIED MATERIALS INC /DE,2017-01-29,10-K,2018-12-13,,,703000000.0,,3278000000.0,,,,,
79,AMAT,APPLIED MATERIALS INC /DE,2016-10-30,10-K,2016-12-15,3406000000.0,3143000000.0,610000000.0,2152000000.0,,,1078000000.0,7217000000.0,14588000000.0,7371000000.0
80,AMAT,APPLIED MATERIALS INC /DE,2016-10-30,10-K,2017-12-15,3406000000.0,3125000000.0,610000000.0,2152000000.0,,,1078000000.0,7217000000.0,14570000000.0,7353000000.0
81,AMAT,APPLIED MATERIALS INC /DE,2016-10-30,10-K,2018-12-13,3406000000.0,,1721000000.0,2152000000.0,10825000000.0,,,7217000000.0,,
82,AMAT,APPLIED MATERIALS INC /DE,2016-10-30,10-K,2019-12-13,,,,,,,,7413000000.0,,
77,AMAT,APPLIED MATERIALS INC /DE,2016-07-31,10-K,2016-12-15,,,505000000.0,,,,,,,
78,AMAT,APPLIED MATERIALS INC /DE,2016-07-31,10-K,2017-12-15,,,505000000.0,,,,,,,
75,AMAT,APPLIED MATERIALS INC /DE,2016-05-01,10-K,2016-12-15,,,320000000.0,,,,,,,
76,AMAT,APPLIED MATERIALS INC /DE,2016-05-01,10-K,2017-12-15,,,320000000.0,,,,,,,
73,AMAT,APPLIED MATERIALS INC /DE,2016-01-31,10-K,2016-12-15,,,286000000.0,,,,,,,
74,AMAT,APPLIED MATERIALS INC /DE,2016-01-31,10-K,2017-12-15,,,286000000.0,,,,,,,
69,AMAT,APPLIED MATERIALS INC /DE,2015-10-25,10-K,2015-12-09,4797000000.0,3342000000.0,336000000.0,1693000000.0,,,1160000000.0,7613000000.0,15308000000.0,7695000000.0
70,AMAT,APPLIED MATERIALS INC /DE,2015-10-25,10-K,2016-12-15,4797000000.0,3342000000.0,336000000.0,1693000000.0,,,1160000000.0,7613000000.0,15308000000.0,7695000000.0
71,AMAT,APPLIED MATERIALS INC /DE,2015-10-25,10-K,2017-12-15,4797000000.0,,1377000000.0,1693000000.0,,,,7613000000.0,,
72,AMAT,APPLIED MATERIALS INC /DE,2015-10-25,10-K,2018-12-13,4797000000.0,,,,,,,7613000000.0,,
67,AMAT,APPLIED MATERIALS INC /DE,2015-07-26,10-K,2015-12-09,,,329000000.0,,,,,,,
68,AMAT,APPLIED MATERIALS INC /DE,2015-07-26,10-K,2016-12-15,,,329000000.0,,,,,,,
65,AMAT,APPLIED MATERIALS INC /DE,2015-04-26,10-K,2015-12-09,,,364000000.0,,,,,,,
66,AMAT,APPLIED MATERIALS INC /DE,2015-04-26,10-K,2016-12-15,,,364000000.0,,,,,,,
63,AMAT,APPLIED MATERIALS INC /DE,2015-01-25,10-K,2015-12-09,,,348000000.0,,,,,,,
64,AMAT,APPLIED MATERIALS INC /DE,2015-01-25,10-K,2016-12-15,,,348000000.0,,,,,,,
59,AMAT,APPLIED MATERIALS INC /DE,2014-10-26,10-K,2014-12-17,3002000000.0,,256000000.0,1520000000.0,,,1221000000.0,7868000000.0,13174000000.0,5306000000.0
60,AMAT,APPLIED MATERIALS INC /DE,2014-10-26,10-K,2015-12-09,3002000000.0,1947000000.0,256000000.0,1520000000.0,,,1221000000.0,7868000000.0,13174000000.0,5306000000.0
61,AMAT,APPLIED MATERIALS INC /DE,2014-10-26,10-K,2016-12-15,3002000000.0,,1072000000.0,1520000000.0,,,,7868000000.0,,
62,AMAT,APPLIED MATERIALS INC /DE,2014-10-26,10-K,2017-12-15,3002000000.0,,,,,,,7868000000.0,,
57,AMAT,APPLIED MATERIALS INC /DE,2014-07-27,10-K,2014-12-17,,,301000000.0,,,,,,,
58,AMAT,APPLIED MATERIALS INC /DE,2014-07-27,10-K,2015-12-09,,,301000000.0,,,,,,,
55,AMAT,APPLIED MATERIALS INC /DE,2014-04-27,10-K,2014-12-17,,,262000000.0,,,,,,,
56,AMAT,APPLIED MATERIALS INC /DE,2014-04-27,10-K,2015-12-09,,,262000000.0,,,,,,,
53,AMAT,APPLIED MATERIALS INC /DE,2014-01-26,10-K,2014-12-17,,,253000000.0,,,,,,,
54,AMAT,APPLIED MATERIALS INC /DE,2014-01-26,10-K,2015-12-09,,,253000000.0,,,,,,,
49,AMAT,APPLIED MATERIALS INC /DE,2013-10-27,10-K,2013-12-04,1711000000.0,,183000000.0,432000000.0,,,,7088000000.0,12043000000.0,4955000000.0
50,AMAT,APPLIED MATERIALS INC /DE,2013-10-27,10-K,2014-12-17,1711000000.0,,183000000.0,432000000.0,,,1204000000.0,7088000000.0,12043000000.0,4955000000.0
51,AMAT,APPLIED MATERIALS INC /DE,2013-10-27,10-K,2015-12-09,1711000000.0,,256000000.0,432000000.0,,,,7088000000.0,,
52,AMAT,APPLIED MATERIALS INC /DE,2013-10-27,10-K,2016-12-15,1711000000.0,,,,,,,7088000000.0,,
47,AMAT,APPLIED MATERIALS INC /DE,2013-07-28,10-K,2013-12-04,,,168000000.0,,,,,,,
48,AMAT,APPLIED MATERIALS INC /DE,2013-07-28,10-K,2014-12-17,,,168000000.0,,,,,,,
45,AMAT,APPLIED MATERIALS INC /DE,2013-04-28,10-K,2013-12-04,,,-129000000.0,,,,,,,
46,AMAT,APPLIED MATERIALS INC /DE,2013-04-28,10-K,2014-12-17,,,-129000000.0,,,,,,,
43,AMAT,APPLIED MATERIALS INC /DE,2013-01-27,10-K,2013-12-04,,,34000000.0,,,,,,,
44,AMAT,APPLIED MATERIALS INC /DE,2013-01-27,10-K,2014-12-17,,,34000000.0,,,,,,,
39,AMAT,APPLIED MATERIALS INC /DE,2012-10-28,10-K,2012-12-05,1392000000.0,1900000000.0,-515000000.0,411000000.0,,,1197000000.0,7235000000.0,12102000000.0,4867000000.0
40,AMAT,APPLIED MATERIALS INC /DE,2012-10-28,10-K,2013-12-04,1392000000.0,,-515000000.0,411000000.0,,,1197000000.0,7235000000.0,12102000000.0,4867000000.0
41,AMAT,APPLIED MATERIALS INC /DE,2012-10-28,10-K,2014-12-17,1392000000.0,,109000000.0,411000000.0,,,,7235000000.0,,
42,AMAT,APPLIED MATERIALS INC /DE,2012-10-28,10-K,2015-12-09,1392000000.0,,,,,,,7235000000.0,,
37,AMAT,APPLIED MATERIALS INC /DE,2012-07-29,10-K,2012-12-05,,,218000000.0,,,,,,,
38,AMAT,APPLIED MATERIALS INC /DE,2012-07-29,10-K,2013-12-04,,,218000000.0,,,,,,,
35,AMAT,APPLIED MATERIALS INC /DE,2012-04-29,10-K,2012-12-05,,,289000000.0,,,,,,,
36,AMAT,APPLIED MATERIALS INC /DE,2012-04-29,10-K,2013-12-04,,,289000000.0,,,,,,,
33,AMAT,APPLIED MATERIALS INC /DE,2012-01-29,10-K,2012-12-05,,,117000000.0,,,,,,,
34,AMAT,APPLIED MATERIALS INC /DE,2012-01-29,10-K,2013-12-04,,,117000000.0,,,,,,,
29,AMAT,APPLIED MATERIALS INC /DE,2011-10-30,10-K,2011-12-06,5960000000.0,1900000000.0,456000000.0,2398000000.0,,,1306000000.0,8800000000.0,13861000000.0,5061000000.0
30,AMAT,APPLIED MATERIALS INC /DE,2011-10-30,10-K,2012-12-05,5960000000.0,1900000000.0,456000000.0,2398000000.0,,,1306000000.0,8800000000.0,13861000000.0,5061000000.0
31,AMAT,APPLIED MATERIALS INC /DE,2011-10-30,10-K,2013-12-04,5960000000.0,,1926000000.0,2398000000.0,,,,8800000000.0,,
32,AMAT,APPLIED MATERIALS INC /DE,2011-10-30,10-K,2014-12-17,5960000000.0,,,,,,,8800000000.0,,
27,AMAT,APPLIED MATERIALS INC /DE,2011-07-31,10-K,2011-12-06,,,476000000.0,,,,,,,
28,AMAT,APPLIED MATERIALS INC /DE,2011-07-31,10-K,2012-12-05,,,476000000.0,,,,,,,
25,AMAT,APPLIED MATERIALS INC /DE,2011-05-01,10-K,2011-12-06,,,489000000.0,,,,,,,
26,AMAT,APPLIED MATERIALS INC /DE,2011-05-01,10-K,2012-12-05,,,489000000.0,,,,,,,
23,AMAT,APPLIED MATERIALS INC /DE,2011-01-30,10-K,2011-12-06,,,506000000.0,,,,,,,
24,AMAT,APPLIED MATERIALS INC /DE,2011-01-30,10-K,2012-12-05,,,506000000.0,,,,,,,
19,AMAT,APPLIED MATERIALS INC /DE,2010-10-31,10-K,2010-12-10,1857664000.0,205529000.0,468015000.0,1383708000.0,,,1327998000.0,7536113000.0,10943345000.0,3407232000.0
20,AMAT,APPLIED MATERIALS INC /DE,2010-10-31,10-K,2011-12-06,1858000000.0,206000000.0,468000000.0,1384000000.0,,,1328000000.0,7536000000.0,10943000000.0,3407000000.0
21,AMAT,APPLIED MATERIALS INC /DE,2010-10-31,10-K,2012-12-05,1858000000.0,,938000000.0,1384000000.0,,,,7536000000.0,,
22,AMAT,APPLIED MATERIALS INC /DE,2010-10-31,10-K,2013-12-04,1858000000.0,,,,,,,7536000000.0,,
17,AMAT,APPLIED MATERIALS INC /DE,2010-08-01,10-K,2010-12-10,,,123096000.0,,,,,,,
18,AMAT,APPLIED MATERIALS INC /DE,2010-08-01,10-K,2011-12-06,,,123000000.0,,,,,,,
15,AMAT,APPLIED MATERIALS INC /DE,2010-05-02,10-K,2010-12-10,,,264004000.0,,,,,,,
16,AMAT,APPLIED MATERIALS INC /DE,2010-05-02,10-K,2011-12-06,,,264000000.0,,,,,,,
13,AMAT,APPLIED MATERIALS INC /DE,2010-01-31,10-K,2010-12-10,,,82751000.0,,,,,,,
14,AMAT,APPLIED MATERIALS INC /DE,2010-01-31,10-K,2011-12-06,,,83000000.0,,,,,,,
9,AMAT,APPLIED MATERIALS INC /DE,2009-10-25,10-K,2009-12-11,1576381000.0,,-305327000.0,-393616000.0,,,1340917000.0,7094608000.0,9574243000.0,2479635000.0
10,AMAT,APPLIED MATERIALS INC /DE,2009-10-25,10-K,2010-12-10,1576381000.0,201894000.0,137862000.0,-393616000.0,,,1340917000.0,7094608000.0,9574243000.0,2479635000.0
11,AMAT,APPLIED MATERIALS INC /DE,2009-10-25,10-K,2011-12-06,1576000000.0,,-305000000.0,-394000000.0,,,,7094000000.0,9574000000.0,
12,AMAT,APPLIED MATERIALS INC /DE,2009-10-25,10-K,2012-12-05,1576000000.0,,,,,,,7094000000.0,,
8,AMAT,APPLIED MATERIALS INC /DE,2009-07-26,10-K,2010-12-10,,,-54865000.0,,,,,,,
7,AMAT,APPLIED MATERIALS INC /DE,2009-04-26,10-K,2010-12-10,,,-255390000.0,,,,,,,
6,AMAT,APPLIED MATERIALS INC /DE,2009-01-25,10-K,2010-12-10,,,-132934000.0,,,,,,,
3,AMAT,APPLIED MATERIALS INC /DE,2008-10-26,10-K,2009-12-11,1411624000.0,,960746000.0,1355431000.0,,,1330761000.0,7548958000.0,11006318000.0,3457360000.0
4,AMAT,APPLIED MATERIALS INC /DE,2008-10-26,10-K,2010-12-10,1411624000.0,,960746000.0,1355431000.0,,,,7548958000.0,11006318000.0,
5,AMAT,APPLIED MATERIALS INC /DE,2008-10-26,10-K,2011-12-06,1411000000.0,,,,,,,7549000000.0,,
1,AMAT,APPLIED MATERIALS INC /DE,2007-10-28,10-K,2009-12-11,1202722000.0,,1710196000.0,2371506000.0,,,,,,
2,AMAT,APPLIED MATERIALS INC /DE,2007-10-28,10-K,2010-12-10,1202722000.0,,,,,,,7821409000.0,,
0,AMAT,APPLIED MATERIALS INC /DE,2006-10-29,10-K,2009-12-11,861463000.0,,,,,,,,,
