,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
80,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-12-31,10-K,2018-02-28,247666000.0,500000000.0,122303000.0,193565000.0,3414975000.0,,141258000.0,1257847000.0,3687758000.0,2429911000.0
81,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-12-31,10-K,2019-02-25,247666000.0,,513384000.0,837531000.0,,13144413000.0,,1257847000.0,3687758000.0,
82,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-12-31,10-K,2020-02-19,,,,,,,,1257847000.0,,
77,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-09-30,10-K,2017-03-01,,,129028000.0,211267000.0,3355754000.0,,,,,
78,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-09-30,10-K,2018-02-28,,,129028000.0,211267000.0,3355754000.0,,,,,
75,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-06-30,10-K,2017-03-01,,,143090000.0,233747000.0,3299741000.0,,,,,
76,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-06-30,10-K,2018-02-28,,,143090000.0,233747000.0,3299741000.0,,,,,
73,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-03-31,10-K,2017-03-01,,,118963000.0,198952000.0,3073943000.0,,,,,
74,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2016-03-31,10-K,2018-02-28,,,118963000.0,198952000.0,3073943000.0,,,,,
69,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-12-31,10-K,2016-02-29,168229000.0,500000000.0,126583000.0,214579000.0,3210853000.0,,143455000.0,1150450000.0,3184358000.0,2033908000.0
70,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-12-31,10-K,2017-03-01,168229000.0,500000000.0,126583000.0,214579000.0,3210853000.0,,143455000.0,1150450000.0,3184358000.0,2033908000.0
71,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-12-31,10-K,2018-02-28,168229000.0,,509699000.0,858310000.0,13476084000.0,,,1150450000.0,3184358000.0,
72,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-12-31,10-K,2019-02-25,168229000.0,,,,,,,1150450000.0,,
67,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-09-30,10-K,2016-02-29,,,139432000.0,232711000.0,3419253000.0,,,,,
68,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-09-30,10-K,2017-03-01,,,139432000.0,232711000.0,3419253000.0,,,,,
65,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-06-30,10-K,2016-02-29,,,137208000.0,229095000.0,3545088000.0,,,,,
66,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-06-30,10-K,2017-03-01,,,137208000.0,229095000.0,3545088000.0,,,,,
63,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-03-31,10-K,2016-02-29,,,106476000.0,181925000.0,3300890000.0,,,,,
64,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2015-03-31,10-K,2017-03-01,,,106476000.0,181925000.0,3300890000.0,,,,,
59,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-12-31,10-K,2015-03-02,128940000.0,500000000.0,112947000.0,187728000.0,3357202000.0,,146458000.0,1047015000.0,3214338000.0,2167323000.0
60,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-12-31,10-K,2016-02-29,128940000.0,500000000.0,112947000.0,187728000.0,3357202000.0,,146458000.0,1047015000.0,3214338000.0,2167323000.0
61,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-12-31,10-K,2017-03-01,128940000.0,,449711000.0,748418000.0,13470067000.0,,,1047015000.0,3214338000.0,
62,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-12-31,10-K,2018-02-28,128940000.0,,,,,,,1047015000.0,,
57,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-09-30,10-K,2015-03-02,,,124981000.0,203337000.0,3467362000.0,,,,,
58,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-09-30,10-K,2016-02-29,,,124981000.0,203337000.0,3467362000.0,,,,,
55,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-06-30,10-K,2015-03-02,,,118596000.0,200382000.0,3502918000.0,,,,,
56,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-06-30,10-K,2016-02-29,,,118596000.0,200382000.0,3502918000.0,,,,,
53,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-03-31,10-K,2015-03-02,,,93187000.0,156971000.0,3142585000.0,,,,,
54,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2014-03-31,10-K,2016-02-29,,,93187000.0,156971000.0,3142585000.0,,,,,
49,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-12-31,10-K,2014-03-03,162047000.0,500000000.0,92952000.0,155113000.0,3152882000.0,,150192000.0,939724000.0,2802818000.0,1863094000.0
50,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-12-31,10-K,2015-03-02,162047000.0,500000000.0,92952000.0,155113000.0,3152882000.0,,150197000.0,939724000.0,2802818000.0,1863094000.0
51,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-12-31,10-K,2016-02-29,162047000.0,,415904000.0,682650000.0,12752076000.0,,,939724000.0,,
52,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-12-31,10-K,2017-03-01,162047000.0,,,,,,,939724000.0,,
47,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-09-30,10-K,2014-03-03,,,107737000.0,176355000.0,3316665000.0,,,,,
48,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-09-30,10-K,2015-03-02,,,107737000.0,176355000.0,3316665000.0,,,,,
45,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-06-30,10-K,2014-03-03,,,111872000.0,182476000.0,3288262000.0,,,,,
46,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-06-30,10-K,2015-03-02,,,111872000.0,182476000.0,3288262000.0,,,,,
43,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-03-31,10-K,2014-03-03,,,103343000.0,168706000.0,2994267000.0,,,,,
44,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2013-03-31,10-K,2015-03-02,,,103343000.0,168706000.0,2994267000.0,,,,,
39,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-12-31,10-K,2013-03-01,210019000.0,,256392000.0,133604000.0,2970876000.0,,161327000.0,1504372000.0,2804225000.0,1299853000.0
40,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-12-31,10-K,2014-03-03,210019000.0,0.0,256392000.0,133604000.0,2970876000.0,,161327000.0,1504372000.0,2804225000.0,1299853000.0
41,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-12-31,10-K,2015-03-02,210019000.0,,593804000.0,675320000.0,11359113000.0,,,1504372000.0,,
42,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-12-31,10-K,2016-02-29,210019000.0,,,,,,,1504372000.0,,
37,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-09-30,10-K,2013-03-01,,,116330000.0,187257000.0,2880409000.0,,,,,
38,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-09-30,10-K,2014-03-03,,,116330000.0,187257000.0,2880409000.0,,,,,
35,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-06-30,10-K,2013-03-01,,,114582000.0,184914000.0,2955714000.0,,,,,
36,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-06-30,10-K,2014-03-03,,,114582000.0,184914000.0,2955714000.0,,,,,
33,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-03-31,10-K,2013-03-01,,,106500000.0,169545000.0,2552114000.0,,,,,
34,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2012-03-31,10-K,2014-03-03,,,106500000.0,169545000.0,2552114000.0,,,,,
29,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-12-31,10-K,2012-02-29,373669000.0,,109214000.0,171955000.0,2568284000.0,,163441000.0,1248474000.0,2138041000.0,889567000.0
30,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-12-31,10-K,2013-03-01,373669000.0,,109214000.0,171955000.0,2568284000.0,,163441000.0,1248474000.0,2138041000.0,889567000.0
31,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-12-31,10-K,2014-03-03,373669000.0,,431612000.0,692730000.0,10336346000.0,,,1248474000.0,,
32,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-12-31,10-K,2015-03-02,373669000.0,,,,,,,1248474000.0,,
27,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-09-30,10-K,2012-02-29,,,114347000.0,183965000.0,2694928000.0,,,,,
28,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-09-30,10-K,2013-03-01,,,114347000.0,183965000.0,2694928000.0,,,,,
25,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-06-30,10-K,2012-02-29,,,111023000.0,180095000.0,2707662000.0,,,,,
26,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-06-30,10-K,2013-03-01,,,111023000.0,180095000.0,2707662000.0,,,,,
23,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-03-31,10-K,2012-02-29,,,97028000.0,156715000.0,2365472000.0,,,,,
24,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2011-03-31,10-K,2013-03-01,,,97028000.0,156715000.0,2365472000.0,,,,,
19,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-12-31,10-K,2011-03-01,398607000.0,,103161000.0,164065000.0,2325349000.0,,166048000.0,1204068000.0,1995699000.0,791631000.0
20,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-12-31,10-K,2012-02-29,398607000.0,,103161000.0,164065000.0,2325349000.0,,166048000.0,1204068000.0,1995699000.0,791631000.0
21,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-12-31,10-K,2013-03-01,398607000.0,,387026000.0,622860000.0,9274305000.0,,,1204068000.0,,
22,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-12-31,10-K,2014-03-03,398607000.0,,,,,,,1204068000.0,,
17,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-09-30,10-K,2011-03-01,,,102627000.0,166333000.0,2420357000.0,,,,,
18,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-09-30,10-K,2012-02-29,,,102627000.0,166333000.0,2420357000.0,,,,,
15,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-06-30,10-K,2011-03-01,,,97226000.0,156455000.0,2453982000.0,,,,,
16,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-06-30,10-K,2012-02-29,,,97226000.0,156455000.0,2453982000.0,,,,,
13,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-03-31,10-K,2011-03-01,,,84012000.0,136007000.0,2074617000.0,,,,,
14,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2010-03-31,10-K,2012-02-29,,,84012000.0,136007000.0,2074617000.0,,,,,
9,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2009-12-31,10-K,2010-03-01,337308000.0,,360830000.0,584811000.0,7577189000.0,,167098000.0,1079900000.0,1834248000.0,754348000.0
10,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2009-12-31,10-K,2011-03-01,337308000.0,,87734000.0,142758000.0,2008366000.0,,167098000.0,1079900000.0,1834248000.0,754348000.0
11,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2009-12-31,10-K,2012-02-29,337308000.0,,360830000.0,584811000.0,7577189000.0,,,1079900000.0,,
12,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2009-12-31,10-K,2013-03-01,337308000.0,,,,,,,1079900000.0,,
8,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2009-09-30,10-K,2011-03-01,,,95460000.0,154801000.0,1954803000.0,,,,,
7,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2009-06-30,10-K,2011-03-01,,,92253000.0,149844000.0,1926020000.0,,,,,
6,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2009-03-31,10-K,2011-03-01,,,85383000.0,137368000.0,1688000000.0,,,,,
3,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2008-12-31,10-K,2010-03-01,494743000.0,,359177000.0,571586000.0,8578614000.0,,170437000.0,1107221000.0,1815721000.0,708500000.0
4,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2008-12-31,10-K,2011-03-01,494743000.0,,359177000.0,571586000.0,8578614000.0,,,1107221000.0,,
5,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2008-12-31,10-K,2012-02-29,494743000.0,,,,,,,1107221000.0,,
1,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2007-12-31,10-K,2010-03-01,338885000.0,,324261000.0,509684000.0,7316223000.0,,,1042249000.0,,
2,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2007-12-31,10-K,2011-03-01,338885000.0,,,,,,,1042249000.0,,
0,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",2006-12-31,10-K,2010-03-01,348592000.0,,,,,,,943722000.0,,
