date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,pe_ratio,eps,market_cap,revenue_ttm,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name
2025-03-04,207.5088647479242,208.6602428159896,200.929572047214,201.0166473388672,7554000,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-05,200.34906339592848,205.29319215886167,199.31378567510262,204.67396545410156,5752800,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-06,204.5868838141194,205.09968022105517,201.7326360410643,203.90960693359375,4346000,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-07,204.25790806071154,208.0119778742558,202.2163926922724,207.33468627929688,6806100,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-10,203.17426991886063,211.56286224274942,202.40990301974463,209.62777709960938,8604000,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-11,209.62777238233988,209.62777238233988,205.51571654570117,206.65740966796875,7144500,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-12,205.11902805412518,206.92832796404716,202.51633613787766,205.1770782470703,6139800,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-13,205.1190307426908,206.86061037151367,203.84186742704455,204.6836395263672,5559500,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-14,202.97109966879694,205.912437646468,201.5294557789129,204.89651489257812,4511600,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-17,205.3318793788504,208.5054177345163,202.7195174689889,207.50885009765625,5075400,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-18,207.50885298310342,208.19579992968107,205.38026231448922,206.9089813232422,5088200,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-19,207.08315616539375,207.5379024006874,203.93864249265604,205.36093139648438,5412900,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-20,206.09624545118268,206.4929414633938,204.25792040285717,205.08033752441406,5836100,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-21,204.85779324930888,205.97047611201,201.96485028604891,203.19361877441406,16657700,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-24,202.59373517715645,204.17083426750733,200.76508033715672,202.38087463378906,7393800,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-25,202.42926359209224,202.46795880007073,192.9086479683171,194.80502319335938,10089100,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-26,196.52724674634757,196.52724674634757,190.11244939459277,194.76632690429688,6742900,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-27,195.46296664061322,197.06907618937058,194.76633476452588,196.14024353027344,4995300,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-28,196.1499090778977,199.33313253052992,195.04691109367772,198.62681579589844,6478100,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-03-31,197.79474006819547,203.96766699986688,197.79474006819547,202.71954345703125,11093700,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-01,203.6870681740225,205.26415254098706,198.92676044974073,199.57501220703125,7853200,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-02,200.49417002587612,200.49417002587612,193.83747250330293,198.53005981445312,9262800,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-03,203.4742136770071,203.85155470407165,194.7082799994086,195.0952911376953,7593100,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-04,193.50850198378126,193.50850198378126,180.12738729997952,180.89175415039062,13505200,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-07,175.15421742374514,182.09149537038195,170.55839055321027,180.49505615234375,12581100,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-08,181.51097487023029,182.2753269322861,166.72692697997743,169.9681854248047,12517100,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-09,162.83741855804192,174.73819520026407,159.05432354113583,174.0028533935547,18977800,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-10,171.98070836170268,172.2225940274716,159.6155143086778,168.54592895507812,13970000,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-11,168.16857379278983,171.22601189474815,163.83398715979678,169.3683319091797,9047700,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
2025-04-14,171.68075628092978,174.3414983530477,170.48099817717744,173.28688049316406,7164400,0.0,0.0,ABBV,100.08051,2.36,417623834624,61160001536,,0.334,244.81,164.39,Healthcare,Drug Manufacturers - General,AbbVie Inc.
