date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,pe_ratio,eps,market_cap,revenue_ttm,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name
2025-03-04,98.3810895759642,98.3810895759642,95.9543397233143,96.23811340332031,1469200,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-05,95.98368379759881,97.16770771596792,95.50420778808258,95.80755615234375,1346600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-06,95.63142143389695,96.69801199533917,94.87795166457059,96.01304626464844,1063600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-07,96.30847268341714,101.63596183347752,96.19030007727709,100.8875503540039,1709000,0.62,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-10,100.24747651568131,103.66455009747102,99.87326699285623,100.0111312866211,2159500,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-11,100.15884287209465,100.8777131127923,95.96380906580065,96.5546646118164,1665800,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-12,96.83039287345409,96.85993414804932,93.62995789960527,94.71318054199219,1325600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-13,95.491139871798,96.0721383467504,94.56547313484644,94.8510513305664,1164800,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-14,95.02830510878634,97.01749534004064,94.48669000191376,96.87963104248047,1231200,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-17,97.06673012018587,99.77479046975415,96.63343806008204,99.45967102050781,1122800,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-18,99.2331829371961,99.44982898371497,98.14996021764264,98.53401184082031,988400,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-19,98.36659701310963,98.54385216967836,96.87962361706303,97.79544067382812,1130600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-20,97.14551027103325,97.84468130282455,95.67823606383854,97.78559875488281,1558000,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-21,96.94855822985578,98.75065111536415,96.61374709949834,98.4256820678711,7028800,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-24,98.77034616471006,99.4202767193975,98.40598626191981,98.94760131835938,1331300,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-25,98.68171861518931,99.48921267654514,97.79544281295966,98.47492218017578,1400400,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-26,98.73095923548414,100.64136761989174,98.73095923548414,100.32624816894531,1075600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-27,100.32624217680954,101.36023180477363,99.50890608016658,100.1292953491211,1082900,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-28,100.4247274679999,100.96633502420052,99.24302391139449,99.58768463134766,1218400,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-03-31,99.29226946627678,101.28145966127835,99.09531510689406,100.83832550048828,1662600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-01,100.28685038446132,101.38977214325628,99.2528682790659,101.19282531738281,1244900,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-02,100.92694593076305,101.42917013898602,99.81418201160268,101.25191497802734,1176100,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-03,98.90821007602558,100.15883822930086,92.68459555689257,93.32467651367188,1683000,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-04,91.8475606640573,92.79292657017233,89.44477756571683,89.5531005859375,1524700,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-07,87.83963038683986,90.75449478800711,85.15126913270409,87.81008911132812,2133600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-08,89.37583099608088,89.77957422290434,84.47177714071483,85.64363098144531,1976900,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-09,84.57026379799899,92.04451459294319,83.38856769046218,90.53784942626953,2902900,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-10,89.37584308363513,89.79928555715578,86.49052751128283,88.893310546875,1447600,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-11,88.1842896881942,90.78402685200933,87.32755522008064,89.86820983886719,1142000,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-14,91.00067932264147,91.73924124004529,89.88790789207391,90.96128845214844,722800,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-15,91.10899359384159,92.2709979620405,90.04547015706447,90.16363525390625,1125000,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-16,89.48416177578638,90.24241534783833,87.74115149875978,88.48956298828125,817000,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-17,89.09025801065555,90.43935955610398,88.80467985171832,89.75003814697266,1036100,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-21,88.71604808662983,89.03117502988096,86.92380491860821,87.90855407714844,926800,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-22,88.87361882013118,89.5235569241334,88.04643306562707,88.90316009521484,1109400,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-23,90.48860431268761,91.70969122952853,88.69636105087393,89.2281265258789,1118500,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-24,89.32660376083007,90.74464508809696,89.12965691561658,90.62647247314453,1365900,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-25,89.40538091596844,89.9568380646986,87.43588251274333,88.38124084472656,1108200,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-28,88.33200579856357,89.2872137848158,87.39649700485462,87.72146606445312,1513000,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-29,86.99274460990645,87.73130654291668,86.40189656610636,86.98290252685547,2089700,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-04-30,86.98290299280903,87.85932922363281,85.38760650426659,87.85932922363281,3008200,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
2025-05-01,86.27388143020328,91.23701849634942,85.81104808578482,88.90316009521484,1956000,0.0,0.0,CHRW,39.392113,4.82,22522535936,16232763392,75.604,0.903,203.34,84.68,Industrials,Integrated Freight & Logistics,"C.H. Robinson Worldwide, Inc."
