,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
57,CSGP,"CoStar Group, Inc.",2019-09-30,10-K,2020-02-26,,,78619000.0,94269000.0,,352808000.0,,,,
58,CSGP,"CoStar Group, Inc.",2019-09-30,10-K,2021-02-24,,,78619000.0,94269000.0,,352808000.0,,,,
55,CSGP,"CoStar Group, Inc.",2019-06-30,10-K,2020-02-26,,,63248000.0,74800000.0,,343760000.0,,,,
56,CSGP,"CoStar Group, Inc.",2019-06-30,10-K,2021-02-24,,,63248000.0,74800000.0,,343760000.0,,,,
53,CSGP,"CoStar Group, Inc.",2019-03-31,10-K,2020-02-26,,,85169000.0,93492000.0,,328425000.0,,,,
54,CSGP,"CoStar Group, Inc.",2019-03-31,10-K,2021-02-24,,,85169000.0,93492000.0,,328425000.0,,,,
49,CSGP,"CoStar Group, Inc.",2018-12-31,10-K,2019-02-28,1100416000.0,,83509000.0,105657000.0,,315571000.0,36446000.0,3021942000.0,3312957000.0,291015000.0
50,CSGP,"CoStar Group, Inc.",2018-12-31,10-K,2020-02-26,1100416000.0,0.0,83509000.0,105657000.0,,315571000.0,36446000.0,3021942000.0,3312957000.0,291015000.0
51,CSGP,"CoStar Group, Inc.",2018-12-31,10-K,2021-02-24,,,238334000.0,273564000.0,,1191832000.0,,3021942000.0,,
52,CSGP,"CoStar Group, Inc.",2018-12-31,10-K,2022-02-23,,,,,,,,3021942000.0,,
47,CSGP,"CoStar Group, Inc.",2018-09-30,10-K,2019-02-28,,,58759000.0,70688000.0,,305525000.0,,,,
48,CSGP,"CoStar Group, Inc.",2018-09-30,10-K,2020-02-26,,,58759000.0,70688000.0,,305525000.0,,,,
45,CSGP,"CoStar Group, Inc.",2018-06-30,10-K,2019-02-28,,,43835000.0,43774000.0,,297018000.0,,,,
46,CSGP,"CoStar Group, Inc.",2018-06-30,10-K,2020-02-26,,,43835000.0,43774000.0,,297018000.0,,,,
43,CSGP,"CoStar Group, Inc.",2018-03-31,10-K,2019-02-28,,,52231000.0,53445000.0,,273718000.0,,,,
44,CSGP,"CoStar Group, Inc.",2018-03-31,10-K,2020-02-26,,,52231000.0,53445000.0,,273718000.0,,,,
39,CSGP,"CoStar Group, Inc.",2017-12-31,10-K,2018-02-23,1211463000.0,,44204000.0,50758000.0,253991000.0,,32606000.0,2651250000.0,2873441000.0,222191000.0
40,CSGP,"CoStar Group, Inc.",2017-12-31,10-K,2019-02-28,1211463000.0,0.0,44204000.0,50758000.0,,253991000.0,36107000.0,2651250000.0,2873441000.0,222191000.0
41,CSGP,"CoStar Group, Inc.",2017-12-31,10-K,2020-02-26,,,122695000.0,173816000.0,,965230000.0,,2651250000.0,,
42,CSGP,"CoStar Group, Inc.",2017-12-31,10-K,2021-02-24,,,,,,,,2651250000.0,,
37,CSGP,"CoStar Group, Inc.",2017-09-30,10-K,2018-02-23,,,34177000.0,57513000.0,247533000.0,,,,,
38,CSGP,"CoStar Group, Inc.",2017-09-30,10-K,2019-02-28,,,34177000.0,57513000.0,,247533000.0,,,,
35,CSGP,"CoStar Group, Inc.",2017-06-30,10-K,2018-02-23,,,22184000.0,27883000.0,237153000.0,,,,,
36,CSGP,"CoStar Group, Inc.",2017-06-30,10-K,2019-02-28,,,22184000.0,27883000.0,,237153000.0,,,,
33,CSGP,"CoStar Group, Inc.",2017-03-31,10-K,2018-02-23,,,22130000.0,37662000.0,226553000.0,,,,,
34,CSGP,"CoStar Group, Inc.",2017-03-31,10-K,2019-02-28,,,22130000.0,37662000.0,,226553000.0,,,,
29,CSGP,"CoStar Group, Inc.",2016-12-31,10-K,2017-02-24,567223000.0,338339000.0,85071000.0,144905000.0,837630000.0,,32606000.0,1654213000.0,2185063000.0,530850000.0
30,CSGP,"CoStar Group, Inc.",2016-12-31,10-K,2018-02-23,567223000.0,338339000.0,29573000.0,46889000.0,218311000.0,,32509000.0,1654213000.0,2185063000.0,530850000.0
31,CSGP,"CoStar Group, Inc.",2016-12-31,10-K,2019-02-28,567223000.0,,85071000.0,144905000.0,,837630000.0,,1654213000.0,,
32,CSGP,"CoStar Group, Inc.",2016-12-31,10-K,2020-02-26,,,,,,,,1654213000.0,,
28,CSGP,"CoStar Group, Inc.",2016-09-30,10-K,2018-02-23,,,23201000.0,39596000.0,212711000.0,,,,,
27,CSGP,"CoStar Group, Inc.",2016-06-30,10-K,2018-02-23,,,15576000.0,28119000.0,206869000.0,,,,,
26,CSGP,"CoStar Group, Inc.",2016-03-31,10-K,2018-02-23,,,16721000.0,30301000.0,199739000.0,,,,,
22,CSGP,"CoStar Group, Inc.",2015-12-31,10-K,2016-02-26,421818000.0,355112000.0,-3465000.0,11455000.0,711764000.0,,32509000.0,1543780000.0,2079571000.0,535791000.0
23,CSGP,"CoStar Group, Inc.",2015-12-31,10-K,2017-02-24,421818000.0,355112000.0,-3465000.0,11455000.0,711764000.0,,32509000.0,1543780000.0,2079571000.0,535791000.0
24,CSGP,"CoStar Group, Inc.",2015-12-31,10-K,2018-02-23,421818000.0,,-3465000.0,11455000.0,711764000.0,,,1543780000.0,,
25,CSGP,"CoStar Group, Inc.",2015-12-31,10-K,2019-02-28,421818000.0,,,,,,,1543780000.0,,
18,CSGP,"CoStar Group, Inc.",2014-12-31,10-K,2015-02-26,527012000.0,385000000.0,44869000.0,80878000.0,575936000.0,,32318000.0,1513546000.0,2083682000.0,570136000.0
19,CSGP,"CoStar Group, Inc.",2014-12-31,10-K,2016-02-26,527012000.0,371801000.0,44869000.0,80878000.0,575936000.0,,32318000.0,1513546000.0,2070483000.0,556937000.0
20,CSGP,"CoStar Group, Inc.",2014-12-31,10-K,2017-02-24,527012000.0,,44869000.0,80878000.0,575936000.0,,,1513546000.0,,
21,CSGP,"CoStar Group, Inc.",2014-12-31,10-K,2018-02-23,527012000.0,,,,,,,1513546000.0,,
14,CSGP,"CoStar Group, Inc.",2013-12-31,10-K,2014-02-20,255953000.0,153125000.0,29734000.0,54154000.0,440943000.0,,28848000.0,927862000.0,1256982000.0,329120000.0
15,CSGP,"CoStar Group, Inc.",2013-12-31,10-K,2015-02-26,255953000.0,,29734000.0,54154000.0,440943000.0,,28848000.0,927862000.0,1256982000.0,329120000.0
16,CSGP,"CoStar Group, Inc.",2013-12-31,10-K,2016-02-26,255953000.0,,29734000.0,54154000.0,440943000.0,,,927862000.0,,
17,CSGP,"CoStar Group, Inc.",2013-12-31,10-K,2017-02-24,255953000.0,,,,,,,927862000.0,,
10,CSGP,"CoStar Group, Inc.",2012-12-31,10-K,2013-03-01,156027000.0,170625000.0,9915000.0,27440000.0,349936000.0,,28348000.0,826343000.0,1165139000.0,338796000.0
11,CSGP,"CoStar Group, Inc.",2012-12-31,10-K,2014-02-20,156027000.0,,9915000.0,27440000.0,349936000.0,,28348000.0,826343000.0,1165139000.0,338796000.0
12,CSGP,"CoStar Group, Inc.",2012-12-31,10-K,2015-02-26,156027000.0,,9915000.0,27440000.0,349936000.0,,,826343000.0,,
13,CSGP,"CoStar Group, Inc.",2012-12-31,10-K,2016-02-26,156027000.0,,,,,,,826343000.0,,
6,CSGP,"CoStar Group, Inc.",2011-12-31,10-K,2012-02-23,545280000.0,,14656000.0,21771000.0,251738000.0,,25426000.0,659177000.0,771035000.0,111858000.0
7,CSGP,"CoStar Group, Inc.",2011-12-31,10-K,2013-03-01,545280000.0,,14656000.0,21771000.0,251738000.0,,25426000.0,659177000.0,771035000.0,111858000.0
8,CSGP,"CoStar Group, Inc.",2011-12-31,10-K,2014-02-20,545280000.0,,14656000.0,21771000.0,251738000.0,,,659177000.0,,
9,CSGP,"CoStar Group, Inc.",2011-12-31,10-K,2015-02-26,545280000.0,,,,,,,659177000.0,,
3,CSGP,"CoStar Group, Inc.",2010-12-31,10-K,2012-02-23,206405000.0,,13289000.0,22775000.0,226260000.0,,20773000.0,381502000.0,439648000.0,58146000.0
4,CSGP,"CoStar Group, Inc.",2010-12-31,10-K,2013-03-01,206405000.0,,13289000.0,22775000.0,226260000.0,,,381502000.0,,
5,CSGP,"CoStar Group, Inc.",2010-12-31,10-K,2014-02-20,206405000.0,,,,,,,381502000.0,,
1,CSGP,"CoStar Group, Inc.",2009-12-31,10-K,2012-02-23,205786000.0,,18693000.0,31835000.0,209659000.0,,,,,
2,CSGP,"CoStar Group, Inc.",2009-12-31,10-K,2013-03-01,205786000.0,,,,,,,359006000.0,,
0,CSGP,"CoStar Group, Inc.",2008-12-31,10-K,2012-02-23,159982000.0,,,,,,,,,
