,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
74,CCI,Crown Castle Inc,2017-12-31,10-K,2018-02-26,314094000.0,16159620000.0,98104000.0,268429000.0,,,406280673.0,,32229570000.0,19890488000.0
75,CCI,Crown Castle Inc,2017-12-31,10-K,2019-02-25,314000000.0,,98000000.0,267000000.0,1238000000.0,687000000.0,406000000.0,,32229000000.0,19890000000.0
76,CCI,Crown Castle Inc,2017-12-31,10-K,2020-03-10,314000000.0,,,967000000.0,4255000000.0,521000000.0,,,,
72,CCI,Crown Castle Inc,2017-09-30,10-K,2018-02-26,,,115194000.0,260567000.0,,,,,,
73,CCI,Crown Castle Inc,2017-09-30,10-K,2019-02-25,,,115000000.0,261000000.0,1063000000.0,,,,,
70,CCI,Crown Castle Inc,2017-06-30,10-K,2018-02-26,,,112114000.0,258500000.0,,,,,,
71,CCI,Crown Castle Inc,2017-06-30,10-K,2019-02-25,,,112000000.0,259000000.0,1038000000.0,,,,,
68,CCI,Crown Castle Inc,2017-03-31,10-K,2018-02-26,,,119138000.0,256549000.0,,,,,,
69,CCI,Crown Castle Inc,2017-03-31,10-K,2019-02-25,,,119000000.0,257000000.0,1016000000.0,,,,,
65,CCI,Crown Castle Inc,2016-12-31,10-K,2017-02-22,567599000.0,12171142000.0,124709000.0,262038000.0,,,360536659.0,,22675092000.0,15117977000.0
66,CCI,Crown Castle Inc,2016-12-31,10-K,2018-02-26,567599000.0,,124709000.0,262038000.0,,,360536659.0,,22675092000.0,15117977000.0
67,CCI,Crown Castle Inc,2016-12-31,10-K,2019-02-25,568000000.0,,,949000000.0,3921000000.0,688000000.0,,,22675000000.0,
63,CCI,Crown Castle Inc,2016-09-30,10-K,2017-02-22,,,98366000.0,244254000.0,,,,,,
64,CCI,Crown Castle Inc,2016-09-30,10-K,2018-02-26,,,98366000.0,244254000.0,,,,,,
61,CCI,Crown Castle Inc,2016-06-30,10-K,2017-02-22,,,86058000.0,231185000.0,,,,,,
62,CCI,Crown Castle Inc,2016-06-30,10-K,2018-02-26,,,86058000.0,231185000.0,,,,,,
59,CCI,Crown Castle Inc,2016-03-31,10-K,2017-02-22,,,47840000.0,211739000.0,,,,,,
60,CCI,Crown Castle Inc,2016-03-31,10-K,2018-02-26,,,47840000.0,211739000.0,,,,,,
56,CCI,Crown Castle Inc,2015-12-31,10-K,2016-02-22,178810000.0,12249238000.0,141062000.0,229736000.0,,,333771660.0,7089221000.0,22036245000.0,14947024000.0
57,CCI,Crown Castle Inc,2015-12-31,10-K,2017-02-22,178810000.0,,141062000.0,229736000.0,,,333771660.0,,21936966000.0,14847745000.0
58,CCI,Crown Castle Inc,2015-12-31,10-K,2018-02-26,,,1520992000.0,946180000.0,,,,,21936966000.0,
54,CCI,Crown Castle Inc,2015-09-30,10-K,2016-02-22,,,103779000.0,230802000.0,,,,,,
55,CCI,Crown Castle Inc,2015-09-30,10-K,2017-02-22,,,103779000.0,230802000.0,,,,,,
52,CCI,Crown Castle Inc,2015-06-30,10-K,2016-02-22,,,1153360000.0,240731000.0,,,,,,
53,CCI,Crown Castle Inc,2015-06-30,10-K,2017-02-22,,,1153360000.0,240731000.0,,,,,,
50,CCI,Crown Castle Inc,2015-03-31,10-K,2016-02-22,,,122791000.0,244911000.0,,,,,,
51,CCI,Crown Castle Inc,2015-03-31,10-K,2017-02-22,,,122791000.0,244911000.0,,,,,,
47,CCI,Crown Castle Inc,2014-12-31,10-K,2015-02-19,175620000.0,11920861000.0,148070000.0,261530000.0,,,333856632.0,6716225000.0,21143276000.0,14406048000.0
48,CCI,Crown Castle Inc,2014-12-31,10-K,2016-02-22,151312000.0,,148070000.0,245245000.0,,,333856632.0,6716225000.0,21143276000.0,14406048000.0
49,CCI,Crown Castle Inc,2014-12-31,10-K,2017-02-22,,,390513000.0,940682000.0,,,,,,
45,CCI,Crown Castle Inc,2014-09-30,10-K,2015-02-19,,,106937000.0,250292000.0,,,,,,
46,CCI,Crown Castle Inc,2014-09-30,10-K,2016-02-22,,,106937000.0,239052000.0,,,,,,
43,CCI,Crown Castle Inc,2014-06-30,10-K,2015-02-19,,,34009000.0,230186000.0,,,,,,
44,CCI,Crown Castle Inc,2014-06-30,10-K,2016-02-22,,,34009000.0,217178000.0,,,,,,
41,CCI,Crown Castle Inc,2014-03-31,10-K,2015-02-19,,,101497000.0,251568000.0,,,,,,
42,CCI,Crown Castle Inc,2014-03-31,10-K,2016-02-22,,,101497000.0,239207000.0,,,,,,
38,CCI,Crown Castle Inc,2013-12-31,10-K,2014-02-24,223394000.0,11594500000.0,-23546000.0,233948000.0,,,334070016.0,6926717000.0,20594908000.0,13653733000.0
39,CCI,Crown Castle Inc,2013-12-31,10-K,2015-02-19,223394000.0,,-23546000.0,233948000.0,,,334070016.0,6926717000.0,20594908000.0,13653733000.0
40,CCI,Crown Castle Inc,2013-12-31,10-K,2016-02-22,,,90111000.0,880704000.0,,,,,,
36,CCI,Crown Castle Inc,2013-09-30,10-K,2014-02-24,,,45836000.0,222839000.0,,,,,,
37,CCI,Crown Castle Inc,2013-09-30,10-K,2015-02-19,,,45836000.0,222839000.0,,,,,,
34,CCI,Crown Castle Inc,2013-06-30,10-K,2014-02-24,,,52359000.0,229961000.0,,,,,,
35,CCI,Crown Castle Inc,2013-06-30,10-K,2015-02-19,,,52359000.0,229961000.0,,,,,,
32,CCI,Crown Castle Inc,2013-03-31,10-K,2014-02-24,,,15462000.0,235055000.0,,,,,,
33,CCI,Crown Castle Inc,2013-03-31,10-K,2015-02-19,,,15462000.0,235055000.0,,,,,,
29,CCI,Crown Castle Inc,2012-12-31,10-K,2013-02-12,441364000.0,11611242000.0,-19505000.0,208708000.0,,,293164786.0,2938746000.0,16088709000.0,13137445000.0
30,CCI,Crown Castle Inc,2012-12-31,10-K,2014-02-24,441364000.0,,-19505000.0,208708000.0,,,293164786.0,2938746000.0,16088709000.0,13137445000.0
31,CCI,Crown Castle Inc,2012-12-31,10-K,2015-02-19,441364000.0,,188584000.0,834681000.0,,,,,16088709000.0,
27,CCI,Crown Castle Inc,2012-09-30,10-K,2013-02-12,,,42045000.0,220768000.0,,,,,,
28,CCI,Crown Castle Inc,2012-09-30,10-K,2014-02-24,,,42045000.0,220768000.0,,,,,,
25,CCI,Crown Castle Inc,2012-06-30,10-K,2013-02-12,,,116013000.0,202977000.0,,,,,,
26,CCI,Crown Castle Inc,2012-06-30,10-K,2014-02-24,,,116013000.0,202977000.0,,,,,,
23,CCI,Crown Castle Inc,2012-03-31,10-K,2013-02-12,,,50031000.0,202228000.0,,,,,,
24,CCI,Crown Castle Inc,2012-03-31,10-K,2014-02-24,,,50031000.0,202228000.0,,,,,,
19,CCI,Crown Castle Inc,2011-12-31,10-K,2012-02-13,80120000.0,6885699000.0,48911000.0,176846000.0,,,284449372.0,2386245000.0,10545096000.0,7853200000.0
20,CCI,Crown Castle Inc,2011-12-31,10-K,2013-02-12,80120000.0,,48911000.0,176846000.0,,,284449372.0,2386245000.0,10545096000.0,7853200000.0
21,CCI,Crown Castle Inc,2011-12-31,10-K,2014-02-24,80120000.0,,171077000.0,692305000.0,,,,,,
22,CCI,Crown Castle Inc,2011-12-31,10-K,2015-02-19,80120000.0,,,,,,,,,
17,CCI,Crown Castle Inc,2011-09-30,10-K,2012-02-13,,,51278000.0,181889000.0,,,,,,
18,CCI,Crown Castle Inc,2011-09-30,10-K,2013-02-12,,,51278000.0,181889000.0,,,,,,
15,CCI,Crown Castle Inc,2011-06-30,10-K,2012-02-13,,,30871000.0,167142000.0,,,,,,
16,CCI,Crown Castle Inc,2011-06-30,10-K,2013-02-12,,,30871000.0,167142000.0,,,,,,
13,CCI,Crown Castle Inc,2011-03-31,10-K,2012-02-13,,,40017000.0,166428000.0,,,,,,
14,CCI,Crown Castle Inc,2011-03-31,10-K,2013-02-12,,,40017000.0,166428000.0,,,,,,
10,CCI,Crown Castle Inc,2010-12-31,10-K,2012-02-13,112531000.0,,40873000.0,156152000.0,,,290826284.0,2445373000.0,10469529000.0,7707954000.0
11,CCI,Crown Castle Inc,2010-12-31,10-K,2013-02-12,112531000.0,,-310940000.0,575365000.0,,,,,,
12,CCI,Crown Castle Inc,2010-12-31,10-K,2014-02-24,112531000.0,,,,,,,,,
9,CCI,Crown Castle Inc,2010-09-30,10-K,2012-02-13,,,-135009000.0,155956000.0,,,,,,
8,CCI,Crown Castle Inc,2010-06-30,10-K,2012-02-13,,,-97529000.0,132884000.0,,,,,,
7,CCI,Crown Castle Inc,2010-03-31,10-K,2012-02-13,,,-119275000.0,130373000.0,,,,,,
4,CCI,Crown Castle Inc,2009-12-31,10-K,2010-02-16,766146000.0,,-114332000.0,433991000.0,,,292729684.0,2936241000.0,10956606000.0,7704867000.0
5,CCI,Crown Castle Inc,2009-12-31,10-K,2012-02-13,766146000.0,,-114332000.0,433991000.0,,,,,,
6,CCI,Crown Castle Inc,2009-12-31,10-K,2013-02-12,766146000.0,,,,,,,,,
2,CCI,Crown Castle Inc,2008-12-31,10-K,2010-02-16,155219000.0,,-48858000.0,292509000.0,,,288466431.0,2715865000.0,10361722000.0,7331131000.0
3,CCI,Crown Castle Inc,2008-12-31,10-K,2012-02-13,155219000.0,,,,,,,,,
1,CCI,Crown Castle Inc,2007-12-31,10-K,2010-02-16,75245000.0,,-222813000.0,99528000.0,,,,,,
0,CCI,Crown Castle Inc,2006-12-31,10-K,2010-02-16,592716000.0,,,,,,,,,
