,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
103,EQIX,"EQUINIX, INC.",2021-12-31,10-K,2023-02-17,1536358000.0,,500191000.0,1108162000.0,,6635537000.0,90571406.0,10882082000.0,27918698000.0,17036934000.0
104,EQIX,"EQUINIX, INC.",2021-12-31,10-K,2024-02-16,1536358000.0,,500191000.0,1108162000.0,,6635537000.0,,,,
99,EQIX,"EQUINIX, INC.",2020-12-31,10-K,2021-02-19,1604869000.0,10633881000.0,50994000.0,1052928000.0,1564115000.0,,89134252.0,10633988000.0,27006841000.0,16372723000.0
100,EQIX,"EQUINIX, INC.",2020-12-31,10-K,2022-02-18,1604869000.0,,369777000.0,1052928000.0,,5998545000.0,89134252.0,10633988000.0,27006841000.0,16372723000.0
101,EQIX,"EQUINIX, INC.",2020-12-31,10-K,2023-02-17,1604869000.0,,369777000.0,1052928000.0,,5998545000.0,,,,
98,EQIX,"EQUINIX, INC.",2020-09-30,10-K,2021-02-19,,,66687000.0,,1519767000.0,,,,,
97,EQIX,"EQUINIX, INC.",2020-06-30,10-K,2021-02-19,,,133304000.0,,1470121000.0,,,,,
96,EQIX,"EQUINIX, INC.",2020-03-31,10-K,2021-02-19,,,118792000.0,,1444542000.0,,,,,
93,EQIX,"EQUINIX, INC.",2019-12-31,10-K,2020-02-21,1869577000.0,10401097000.0,124995000.0,1169631000.0,1417135000.0,,85308386.0,8840606000.0,23965615000.0,15125233000.0
94,EQIX,"EQUINIX, INC.",2019-12-31,10-K,2021-02-19,1869577000.0,,124995000.0,1169631000.0,1417135000.0,,85308386.0,8840606000.0,23965615000.0,15125233000.0
95,EQIX,"EQUINIX, INC.",2019-12-31,10-K,2022-02-18,1869577000.0,,507450000.0,1169631000.0,,5562140000.0,,,,
91,EQIX,"EQUINIX, INC.",2019-09-30,10-K,2020-02-21,,,120850000.0,,1396810000.0,,,,,
92,EQIX,"EQUINIX, INC.",2019-09-30,10-K,2021-02-19,,,120850000.0,,1396810000.0,,,,,
89,EQIX,"EQUINIX, INC.",2019-06-30,10-K,2020-02-21,,,143527000.0,,1384977000.0,,,,,
90,EQIX,"EQUINIX, INC.",2019-06-30,10-K,2021-02-19,,,143527000.0,,1384977000.0,,,,,
87,EQIX,"EQUINIX, INC.",2019-03-31,10-K,2020-02-21,,,118078000.0,,1363218000.0,,,,,
88,EQIX,"EQUINIX, INC.",2019-03-31,10-K,2021-02-19,,,118078000.0,,1363218000.0,,,,,
84,EQIX,"EQUINIX, INC.",2018-12-31,10-K,2019-02-22,606166000.0,9890531000.0,110022000.0,977383000.0,1310083000.0,,80722258.0,7219279000.0,20244638000.0,13025359000.0
85,EQIX,"EQUINIX, INC.",2018-12-31,10-K,2020-02-21,606166000.0,,110022000.0,977383000.0,1310083000.0,,80722258.0,7219279000.0,20244638000.0,13025359000.0
86,EQIX,"EQUINIX, INC.",2018-12-31,10-K,2021-02-19,606166000.0,,365359000.0,977383000.0,5071654000.0,,,,,
82,EQIX,"EQUINIX, INC.",2018-09-30,10-K,2019-02-22,,,124825000.0,,1283751000.0,,,,,
83,EQIX,"EQUINIX, INC.",2018-09-30,10-K,2020-02-21,,,124825000.0,,1283751000.0,,,,,
80,EQIX,"EQUINIX, INC.",2018-06-30,10-K,2019-02-22,,,67618000.0,,1261943000.0,,,,,
81,EQIX,"EQUINIX, INC.",2018-06-30,10-K,2020-02-21,,,67618000.0,,1261943000.0,,,,,
78,EQIX,"EQUINIX, INC.",2018-03-31,10-K,2019-02-22,,,62894000.0,,1215877000.0,,,,,
79,EQIX,"EQUINIX, INC.",2018-03-31,10-K,2020-02-21,,,62894000.0,,1215877000.0,,,,,
75,EQIX,"EQUINIX, INC.",2017-12-31,10-K,2018-02-26,1412517000.0,8470275000.0,65215000.0,809014000.0,4368428000.0,,79038062.0,6849790000.0,18691457000.0,11841667000.0
76,EQIX,"EQUINIX, INC.",2017-12-31,10-K,2019-02-22,1412517000.0,,65215000.0,809014000.0,1200221000.0,,79038062.0,6849790000.0,18691457000.0,11841667000.0
77,EQIX,"EQUINIX, INC.",2017-12-31,10-K,2020-02-21,1412517000.0,,232982000.0,809014000.0,4368428000.0,,,,,
73,EQIX,"EQUINIX, INC.",2017-09-30,10-K,2018-02-26,,,79900000.0,,,,,,,
74,EQIX,"EQUINIX, INC.",2017-09-30,10-K,2019-02-22,,,79900000.0,,1152261000.0,,,,,
71,EQIX,"EQUINIX, INC.",2017-06-30,10-K,2018-02-26,,,45805000.0,,,,,,,
72,EQIX,"EQUINIX, INC.",2017-06-30,10-K,2019-02-22,,,45805000.0,,1066421000.0,,,,,
69,EQIX,"EQUINIX, INC.",2017-03-31,10-K,2018-02-26,,,42062000.0,,,,,,,
70,EQIX,"EQUINIX, INC.",2017-03-31,10-K,2019-02-22,,,42062000.0,,949525000.0,,,,,
66,EQIX,"EQUINIX, INC.",2016-12-31,10-K,2017-02-27,748476000.0,5309826000.0,61750000.0,618739000.0,3611989000.0,,71409015.0,4365829000.0,12608371000.0,8242542000.0
67,EQIX,"EQUINIX, INC.",2016-12-31,10-K,2018-02-26,748476000.0,,61750000.0,618739000.0,3611989000.0,,71409015.0,4365829000.0,12608371000.0,8242542000.0
68,EQIX,"EQUINIX, INC.",2016-12-31,10-K,2019-02-22,748476000.0,,126800000.0,618739000.0,3611989000.0,,,4365829000.0,,
64,EQIX,"EQUINIX, INC.",2016-09-30,10-K,2017-02-27,,,51450000.0,,,,,,,
65,EQIX,"EQUINIX, INC.",2016-09-30,10-K,2018-02-26,,,51450000.0,,,,,,,
62,EQIX,"EQUINIX, INC.",2016-06-30,10-K,2017-02-27,,,44711000.0,,,,,,,
63,EQIX,"EQUINIX, INC.",2016-06-30,10-K,2018-02-26,,,44711000.0,,,,,,,
60,EQIX,"EQUINIX, INC.",2016-03-31,10-K,2017-02-27,,,-31111000.0,,,,,,,
61,EQIX,"EQUINIX, INC.",2016-03-31,10-K,2018-02-26,,,-31111000.0,,,,,,,
56,EQIX,"EQUINIX, INC.",2015-12-31,10-K,2016-02-26,2228838000.0,5245768000.0,10731000.0,567342000.0,2725867000.0,,62100159.0,2745386000.0,10356695000.0,7611309000.0
57,EQIX,"EQUINIX, INC.",2015-12-31,10-K,2017-02-27,2228838000.0,,10731000.0,567342000.0,2725867000.0,,62100159.0,2745386000.0,10356695000.0,7611309000.0
58,EQIX,"EQUINIX, INC.",2015-12-31,10-K,2018-02-26,2228838000.0,,187774000.0,567342000.0,2725867000.0,,,2745386000.0,,
59,EQIX,"EQUINIX, INC.",2015-12-31,10-K,2019-02-22,,,,,,,,2745386000.0,,
54,EQIX,"EQUINIX, INC.",2015-09-30,10-K,2016-02-26,,,41132000.0,,,,,,,
55,EQIX,"EQUINIX, INC.",2015-09-30,10-K,2017-02-27,,,41132000.0,,,,,,,
52,EQIX,"EQUINIX, INC.",2015-06-30,10-K,2016-02-26,,,59459000.0,,,,,,,
53,EQIX,"EQUINIX, INC.",2015-06-30,10-K,2017-02-27,,,59459000.0,,,,,,,
50,EQIX,"EQUINIX, INC.",2015-03-31,10-K,2016-02-26,,,76452000.0,,,,,,,
51,EQIX,"EQUINIX, INC.",2015-03-31,10-K,2017-02-27,,,76452000.0,,,,,,,
46,EQIX,"EQUINIX, INC.",2014-12-31,10-K,2015-03-02,610917000.0,3503637000.0,-355103000.0,509266000.0,2443776000.0,,56451255.0,2270131000.0,7817433000.0,5547302000.0
47,EQIX,"EQUINIX, INC.",2014-12-31,10-K,2016-02-26,610917000.0,,-355103000.0,509266000.0,2443776000.0,,56451255.0,2270131000.0,7781978000.0,5511847000.0
48,EQIX,"EQUINIX, INC.",2014-12-31,10-K,2017-02-27,610917000.0,,-259547000.0,509266000.0,2443776000.0,,,2270131000.0,,
49,EQIX,"EQUINIX, INC.",2014-12-31,10-K,2018-02-26,,,,,,,,2270131000.0,,
44,EQIX,"EQUINIX, INC.",2014-09-30,10-K,2015-03-02,,,42841000.0,,,,,,,
45,EQIX,"EQUINIX, INC.",2014-09-30,10-K,2016-02-26,,,42841000.0,,,,,,,
42,EQIX,"EQUINIX, INC.",2014-06-30,10-K,2015-03-02,,,11328000.0,,,,,,,
43,EQIX,"EQUINIX, INC.",2014-06-30,10-K,2016-02-26,,,11328000.0,,,,,,,
40,EQIX,"EQUINIX, INC.",2014-03-31,10-K,2015-03-02,,,41387000.0,,,,,,,
41,EQIX,"EQUINIX, INC.",2014-03-31,10-K,2016-02-26,,,41387000.0,,,,,,,
36,EQIX,"EQUINIX, INC.",2013-12-31,10-K,2014-02-28,261894000.0,3272918000.0,45187000.0,460932000.0,2152766000.0,,49589008.0,2459064000.0,7492359000.0,4909393000.0
37,EQIX,"EQUINIX, INC.",2013-12-31,10-K,2015-03-02,261894000.0,,45187000.0,460932000.0,2152766000.0,,49589008.0,2459064000.0,7492359000.0,4909393000.0
38,EQIX,"EQUINIX, INC.",2013-12-31,10-K,2016-02-26,261894000.0,,94685000.0,460932000.0,2152766000.0,,,2459064000.0,,
39,EQIX,"EQUINIX, INC.",2013-12-31,10-K,2017-02-27,261894000.0,,,,,,,2459064000.0,,
34,EQIX,"EQUINIX, INC.",2013-09-30,10-K,2014-02-28,,,42471000.0,,,,,,,
35,EQIX,"EQUINIX, INC.",2013-09-30,10-K,2015-03-02,,,42471000.0,,,,,,,
32,EQIX,"EQUINIX, INC.",2013-06-30,10-K,2014-02-28,517496000.0,,-25816000.0,115963000.0,528871000.0,,,,,
33,EQIX,"EQUINIX, INC.",2013-06-30,10-K,2015-03-02,,,-25816000.0,,,,,,,
30,EQIX,"EQUINIX, INC.",2013-03-31,10-K,2014-02-28,685019000.0,,32843000.0,104787000.0,516134000.0,,,,,
31,EQIX,"EQUINIX, INC.",2013-03-31,10-K,2015-03-02,,,32843000.0,,,,,,,
26,EQIX,"EQUINIX, INC.",2012-12-31,10-K,2013-02-26,252213000.0,2449688000.0,44858000.0,400753000.0,1895744000.0,,48776108.0,2335273000.0,6132964000.0,3713513000.0
27,EQIX,"EQUINIX, INC.",2012-12-31,10-K,2014-02-28,252213000.0,,45338000.0,392896000.0,1887376000.0,,48776108.0,2313441000.0,6135797000.0,3738178000.0
28,EQIX,"EQUINIX, INC.",2012-12-31,10-K,2015-03-02,252213000.0,,140028000.0,392896000.0,1887376000.0,,,2313441000.0,,
29,EQIX,"EQUINIX, INC.",2012-12-31,10-K,2016-02-26,252213000.0,,,,,,,2313441000.0,,
24,EQIX,"EQUINIX, INC.",2012-09-30,10-K,2013-02-26,,,28838000.0,,,,,,,
25,EQIX,"EQUINIX, INC.",2012-09-30,10-K,2014-02-28,,,26965000.0,,,,,,,
22,EQIX,"EQUINIX, INC.",2012-06-30,10-K,2013-02-26,,,36447000.0,,,,,,,
23,EQIX,"EQUINIX, INC.",2012-06-30,10-K,2014-02-28,,,35607000.0,,,,,,,
20,EQIX,"EQUINIX, INC.",2012-03-31,10-K,2013-02-26,,,34523000.0,,,,,,,
21,EQIX,"EQUINIX, INC.",2012-03-31,10-K,2014-02-28,,,32118000.0,,,,,,,
16,EQIX,"EQUINIX, INC.",2011-12-31,10-K,2012-02-24,278823000.0,2697319000.0,17810000.0,307163000.0,1606842000.0,,46671199.0,1952212000.0,5785324000.0,3765511000.0
17,EQIX,"EQUINIX, INC.",2011-12-31,10-K,2013-02-26,278823000.0,,17810000.0,305254000.0,1569784000.0,,46671199.0,1952212000.0,5785324000.0,3765511000.0
18,EQIX,"EQUINIX, INC.",2011-12-31,10-K,2014-02-28,278823000.0,,94776000.0,305922000.0,1565625000.0,,,1936151000.0,,
19,EQIX,"EQUINIX, INC.",2011-12-31,10-K,2015-03-02,278823000.0,,,,,,,1936151000.0,,
14,EQIX,"EQUINIX, INC.",2011-09-30,10-K,2012-02-24,,,20319000.0,,,,,,,
15,EQIX,"EQUINIX, INC.",2011-09-30,10-K,2013-02-26,,,20319000.0,,,,,,,
12,EQIX,"EQUINIX, INC.",2011-06-30,10-K,2012-02-24,,,30730000.0,,,,,,,
13,EQIX,"EQUINIX, INC.",2011-06-30,10-K,2013-02-26,,,30730000.0,,,,,,,
10,EQIX,"EQUINIX, INC.",2011-03-31,10-K,2012-02-24,,,25145000.0,,,,,,,
11,EQIX,"EQUINIX, INC.",2011-03-31,10-K,2013-02-26,,,25145000.0,,,,,,,
6,EQIX,"EQUINIX, INC.",2010-12-31,10-K,2011-02-25,442841000.0,,36881000.0,194711000.0,1220334000.0,,46166689.0,1880515000.0,4448009000.0,2567494000.0
7,EQIX,"EQUINIX, INC.",2010-12-31,10-K,2012-02-24,442841000.0,,36881000.0,194711000.0,1220334000.0,,46166689.0,1880515000.0,4448009000.0,2567494000.0
8,EQIX,"EQUINIX, INC.",2010-12-31,10-K,2013-02-26,442841000.0,,36881000.0,193604000.0,1196214000.0,,,1880515000.0,,
9,EQIX,"EQUINIX, INC.",2010-12-31,10-K,2014-02-28,442841000.0,,,,,,,1863682000.0,,
3,EQIX,"EQUINIX, INC.",2009-12-31,10-K,2011-02-25,346056000.0,,69431000.0,181079000.0,882509000.0,,39315250.0,1182483000.0,3038150000.0,1855667000.0
4,EQIX,"EQUINIX, INC.",2009-12-31,10-K,2012-02-24,346056000.0,,69431000.0,181079000.0,882509000.0,,,1182483000.0,,
5,EQIX,"EQUINIX, INC.",2009-12-31,10-K,2013-02-26,346056000.0,,,,,,,1182483000.0,,
1,EQIX,"EQUINIX, INC.",2008-12-31,10-K,2011-02-25,220207000.0,,107924000.0,73262000.0,704680000.0,,,916661000.0,,
2,EQIX,"EQUINIX, INC.",2008-12-31,10-K,2012-02-24,220207000.0,,,,,,,916661000.0,,
0,EQIX,"EQUINIX, INC.",2007-12-31,10-K,2011-02-25,290633000.0,,,,,,,861992000.0,,
