,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
14,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2011-09-30,10-K,2013-08-08,,,,,476400000.0,,,,,
9,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2011-06-30,10-K,2011-08-12,241500000.0,124300000.0,,269700000.0,2166900000.0,,123700000.0,797300000.0,1904000000.0,1106700000.0
10,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2011-06-30,10-K,2012-08-09,241500000.0,124300000.0,,269700000.0,776100000.0,,123700000.0,797300000.0,1904000000.0,1106700000.0
11,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2011-06-30,10-K,2013-08-08,241500000.0,,169600000.0,269700000.0,2166900000.0,,,797300000.0,1904000000.0,
12,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2011-06-30,10-K,2014-08-07,241500000.0,,,,,,,797300000.0,,
8,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2011-03-31,10-K,2012-08-09,,,,,527100000.0,,,,,
7,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2010-12-31,10-K,2012-08-09,,,,,442300000.0,,,,,
6,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2010-09-30,10-K,2012-08-09,,,,,421400000.0,,,,,
3,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2010-06-30,10-K,2011-08-12,412600000.0,324100000.0,,342100000.0,2209200000.0,,129200000.0,807100000.0,1794400000.0,987300000.0
4,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2010-06-30,10-K,2012-08-09,412600000.0,,,342100000.0,2209200000.0,,,807100000.0,1794400000.0,
5,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2010-06-30,10-K,2013-08-08,412600000.0,,,,,,,807100000.0,,
1,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2009-06-30,10-K,2011-08-12,,,,346000000.0,2073000000.0,,,909000000.0,2774700000.0,
2,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2009-06-30,10-K,2012-08-09,173400000.0,,,,,,,909000000.0,,
0,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",2008-06-30,10-K,2011-08-12,54700000.0,,,,,,,745800000.0,,
