date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,pe_ratio,eps,market_cap,revenue_ttm,debt_to_equity,beta,52w_high,52w_low,sector,industry,long_name
2025-03-04,32.31897610540988,32.42147219987113,31.679400625486426,31.851593017578125,6223082,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-05,32.113984674608155,32.72076037202507,32.048385079397924,32.58546447753906,5171004,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-06,32.466576072283495,32.62237046602716,32.13448880938134,32.290283203125,4258024,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-07,32.11808884257173,32.359977566065766,31.519510221713293,32.040191650390625,5164073,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-10,31.802399879680973,32.2984786577711,31.33092001837326,31.499011993408203,4915035,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-11,31.58100923110215,31.642508391218602,31.089029032712357,31.289920806884766,9315264,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-12,31.59331092515049,31.605608514595133,30.93323687724201,30.9537353515625,4740326,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-13,30.81434150955828,31.26122433190162,30.359261540037277,30.71184539794922,6204440,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-14,31.175125069001652,31.716303064918815,30.953732966301562,31.605606079101562,8638416,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-17,31.60971036067713,32.01969107889976,31.585111442826385,31.85569953918457,4943237,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-18,31.863899479516512,31.880297511640965,31.47031306770692,31.61790657043457,5763963,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-19,31.617903047504495,31.98279005903796,31.540009600190487,31.802396774291992,4145933,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-20,31.556410391351154,31.798299114276563,31.425214923887754,31.54001235961914,7084677,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-21,31.359617489201817,31.359617489201817,30.609348703583002,30.818439483642578,10546114,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-24,31.1710220527148,31.790099090270548,31.1710220527148,31.59740447998047,4946583,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-25,31.568706662575323,31.658905178008027,31.199722929993193,31.343217849731445,4532157,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-26,31.412917416228993,31.765503133402227,31.281721948424487,31.359619140625,2856528,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-27,31.14232635498047,31.306319749424944,30.9619330604112,31.14232635498047,3903348,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-28,31.07262840558075,31.158726480156915,30.248562854076027,30.351058959960938,8514136,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-03-31,30.146066282885254,30.826638770794037,29.879578654419134,30.6175479888916,6990033,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-01,30.572447982558803,30.966032490142936,30.244463073328852,30.699542999267578,5838531,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-02,30.42485767565258,31.11362923427284,30.42485767565258,30.851240158081055,4455677,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-03,29.723784816458487,29.723784816458487,27.554974162472945,27.788663864135742,11082191,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-04,24.562095792927625,25.164771095806167,23.032856972253942,24.246408462524414,28242152,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-07,23.29934723909433,24.742488033539956,22.270289451381867,23.688831329345703,18167824,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-08,24.410402925683293,24.668691551542345,22.159594567458978,22.60237693786621,17089217,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-09,22.253888461250003,25.644451409892888,22.04479768139139,25.398460388183594,15556988,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-10,24.02501682139168,24.394002432594622,22.88526579376177,23.639633178710938,13320187,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
2025-04-11,23.46743933970537,24.23000756299219,23.016457991712723,24.143911361694336,9059773,0.0,0.0,DD,228.9524,0.21,20144334848,6848999936,24.484,1.115,52.66,22.497908,Basic Materials,Specialty Chemicals,"DuPont de Nemours, Inc."
