,ticker,company,concept,value,end_date,filed,form
0,FOX,FOX CORPORATION,revenue,9921000000,2017-06-30,2019-08-09,10-K
1,FOX,FOX CORPORATION,revenue,2188000000,2017-09-30,2019-08-09,10-K
2,FOX,FOX CORPORATION,revenue,3108000000,2017-12-31,2019-08-09,10-K
3,FOX,FOX CORPORATION,revenue,2463000000,2018-03-31,2019-08-09,10-K
4,FOX,FOX CORPORATION,revenue,10153000000,2018-06-30,2019-08-09,10-K
5,FOX,FOX CORPORATION,revenue,10153000000,2018-06-30,2020-08-10,10-K
6,FOX,FOX CORPORATION,revenue,2394000000,2018-06-30,2019-08-09,10-K
7,FOX,FOX CORPORATION,revenue,2541000000,2018-09-30,2019-08-09,10-K
8,FOX,FOX CORPORATION,revenue,2541000000,2018-09-30,2020-08-10,10-K
9,FOX,FOX CORPORATION,revenue,3583000000,2018-12-31,2019-08-09,10-K
10,FOX,FOX CORPORATION,revenue,3583000000,2018-12-31,2020-08-10,10-K
11,FOX,FOX CORPORATION,revenue,2752000000,2019-03-31,2019-08-09,10-K
12,FOX,FOX CORPORATION,revenue,2752000000,2019-03-31,2020-08-10,10-K
13,FOX,FOX CORPORATION,revenue,11389000000,2019-06-30,2019-08-09,10-K
14,FOX,FOX CORPORATION,revenue,11389000000,2019-06-30,2020-08-10,10-K
15,FOX,FOX CORPORATION,revenue,11389000000,2019-06-30,2021-08-10,10-K
16,FOX,FOX CORPORATION,revenue,2513000000,2019-06-30,2019-08-09,10-K
17,FOX,FOX CORPORATION,revenue,2513000000,2019-06-30,2020-08-10,10-K
18,FOX,FOX CORPORATION,revenue,2667000000,2019-09-30,2020-08-10,10-K
19,FOX,FOX CORPORATION,revenue,2667000000,2019-09-30,2021-08-10,10-K
20,FOX,FOX CORPORATION,revenue,3778000000,2019-12-31,2020-08-10,10-K
21,FOX,FOX CORPORATION,revenue,3778000000,2019-12-31,2021-08-10,10-K
22,FOX,FOX CORPORATION,revenue,3440000000,2020-03-31,2020-08-10,10-K
23,FOX,FOX CORPORATION,revenue,3440000000,2020-03-31,2021-08-10,10-K
24,FOX,FOX CORPORATION,revenue,12303000000,2020-06-30,2020-08-10,10-K
25,FOX,FOX CORPORATION,revenue,12303000000,2020-06-30,2021-08-10,10-K
26,FOX,FOX CORPORATION,revenue,12303000000,2020-06-30,2022-08-12,10-K
