,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
106,AAPL,Apple Inc.,2019-03-30,10-K,2020-10-30,,,11561000000.0,,,58015000000.0,,,,
103,AAPL,Apple Inc.,2018-12-29,10-K,2019-10-31,,,19965000000.0,,,84310000000.0,,,,
104,AAPL,Apple Inc.,2018-12-29,10-K,2020-10-30,,,19965000000.0,,,84310000000.0,,,,
99,AAPL,Apple Inc.,2018-09-29,10-K,2018-11-05,25913000000.0,,14125000000.0,70898000000.0,62900000000.0,,4754986000.0,107147000000.0,365725000000.0,258578000000.0
100,AAPL,Apple Inc.,2018-09-29,10-K,2019-10-31,25913000000.0,,14125000000.0,70898000000.0,,62900000000.0,4754986000.0,107147000000.0,365725000000.0,258578000000.0
101,AAPL,Apple Inc.,2018-09-29,10-K,2020-10-30,,,59531000000.0,70898000000.0,,265595000000.0,,107147000000.0,,
102,AAPL,Apple Inc.,2018-09-29,10-K,2021-10-29,,,,,,,,107147000000.0,,
97,AAPL,Apple Inc.,2018-06-30,10-K,2018-11-05,,,11519000000.0,,53265000000.0,,,,,
98,AAPL,Apple Inc.,2018-06-30,10-K,2019-10-31,,,11519000000.0,,,53265000000.0,,,,
95,AAPL,Apple Inc.,2018-03-31,10-K,2018-11-05,,,13822000000.0,,61137000000.0,,,,,
96,AAPL,Apple Inc.,2018-03-31,10-K,2019-10-31,,,13822000000.0,,,61137000000.0,,,,
93,AAPL,Apple Inc.,2017-12-30,10-K,2018-11-05,,,20065000000.0,,88293000000.0,,,,,
94,AAPL,Apple Inc.,2017-12-30,10-K,2019-10-31,,,20065000000.0,,,88293000000.0,,,,
89,AAPL,Apple Inc.,2017-09-30,10-K,2017-11-03,20289000000.0,,10714000000.0,61344000000.0,,,5126201000.0,134047000000.0,375319000000.0,241272000000.0
90,AAPL,Apple Inc.,2017-09-30,10-K,2018-11-05,20289000000.0,,10714000000.0,61344000000.0,52579000000.0,,5126201000.0,134047000000.0,375319000000.0,241272000000.0
91,AAPL,Apple Inc.,2017-09-30,10-K,2019-10-31,,,48351000000.0,61344000000.0,,229234000000.0,,134047000000.0,,
92,AAPL,Apple Inc.,2017-09-30,10-K,2020-10-30,,,,,,,,134047000000.0,,
87,AAPL,Apple Inc.,2017-07-01,10-K,2017-11-03,,,8717000000.0,,,,,,,
88,AAPL,Apple Inc.,2017-07-01,10-K,2018-11-05,,,8717000000.0,,45408000000.0,,,,,
85,AAPL,Apple Inc.,2017-04-01,10-K,2017-11-03,,,11029000000.0,,,,,,,
86,AAPL,Apple Inc.,2017-04-01,10-K,2018-11-05,,,11029000000.0,,52896000000.0,,,,,
83,AAPL,Apple Inc.,2016-12-31,10-K,2017-11-03,,,17891000000.0,,,,,,,
84,AAPL,Apple Inc.,2016-12-31,10-K,2018-11-05,,,17891000000.0,,78351000000.0,,,,,
79,AAPL,Apple Inc.,2016-09-24,10-K,2016-10-26,20484000000.0,,9014000000.0,60024000000.0,,,5336166000.0,128249000000.0,321686000000.0,193437000000.0
80,AAPL,Apple Inc.,2016-09-24,10-K,2017-11-03,20484000000.0,,9014000000.0,60024000000.0,,,5336166000.0,128249000000.0,321686000000.0,193437000000.0
81,AAPL,Apple Inc.,2016-09-24,10-K,2018-11-05,20484000000.0,,45687000000.0,60024000000.0,215639000000.0,,,128249000000.0,,
82,AAPL,Apple Inc.,2016-09-24,10-K,2019-10-31,,,,,,,,128249000000.0,,
77,AAPL,Apple Inc.,2016-06-25,10-K,2016-10-26,,,7796000000.0,,,,,,,
78,AAPL,Apple Inc.,2016-06-25,10-K,2017-11-03,,,7796000000.0,,,,,,,
75,AAPL,Apple Inc.,2016-03-26,10-K,2016-10-26,,,10516000000.0,,,,,,,
76,AAPL,Apple Inc.,2016-03-26,10-K,2017-11-03,,,10516000000.0,,,,,,,
73,AAPL,Apple Inc.,2015-12-26,10-K,2016-10-26,,,18361000000.0,,,,,,,
74,AAPL,Apple Inc.,2015-12-26,10-K,2017-11-03,,,18361000000.0,,,,,,,
69,AAPL,Apple Inc.,2015-09-26,10-K,2015-10-28,21120000000.0,,11124000000.0,71230000000.0,,,5578753000.0,119355000000.0,290479000000.0,171124000000.0
70,AAPL,Apple Inc.,2015-09-26,10-K,2016-10-26,21120000000.0,,11124000000.0,71230000000.0,,,5578753000.0,119355000000.0,290345000000.0,170990000000.0
71,AAPL,Apple Inc.,2015-09-26,10-K,2017-11-03,21120000000.0,,53394000000.0,71230000000.0,,,,119355000000.0,,
72,AAPL,Apple Inc.,2015-09-26,10-K,2018-11-05,21120000000.0,,,,,,,119355000000.0,,
67,AAPL,Apple Inc.,2015-06-27,10-K,2015-10-28,,,10677000000.0,,,,,,,
68,AAPL,Apple Inc.,2015-06-27,10-K,2016-10-26,,,10677000000.0,,,,,,,
65,AAPL,Apple Inc.,2015-03-28,10-K,2015-10-28,,,13569000000.0,,,,,,,
66,AAPL,Apple Inc.,2015-03-28,10-K,2016-10-26,,,13569000000.0,,,,,,,
63,AAPL,Apple Inc.,2014-12-27,10-K,2015-10-28,,,18024000000.0,,,,,,,
64,AAPL,Apple Inc.,2014-12-27,10-K,2016-10-26,,,18024000000.0,,,,,,,
59,AAPL,Apple Inc.,2014-09-27,10-K,2014-10-27,13844000000.0,28987000000.0,8467000000.0,52503000000.0,,,5866161000.0,111547000000.0,231839000000.0,120292000000.0
60,AAPL,Apple Inc.,2014-09-27,10-K,2015-10-28,13844000000.0,,8467000000.0,52503000000.0,,,5866161000.0,111547000000.0,231839000000.0,120292000000.0
61,AAPL,Apple Inc.,2014-09-27,10-K,2016-10-26,13844000000.0,,39510000000.0,52503000000.0,,,,111547000000.0,,
62,AAPL,Apple Inc.,2014-09-27,10-K,2017-11-03,13844000000.0,,,,,,,111547000000.0,,
57,AAPL,Apple Inc.,2014-06-28,10-K,2014-10-27,,,7748000000.0,,,,,,,
58,AAPL,Apple Inc.,2014-06-28,10-K,2015-10-28,,,7748000000.0,,,,,,,
55,AAPL,Apple Inc.,2014-03-29,10-K,2014-10-27,,,10223000000.0,,,,,,,
56,AAPL,Apple Inc.,2014-03-29,10-K,2015-10-28,,,10223000000.0,,,,,,,
53,AAPL,Apple Inc.,2013-12-28,10-K,2014-10-27,,,13072000000.0,,,,,,,
54,AAPL,Apple Inc.,2013-12-28,10-K,2015-10-28,,,13072000000.0,,,,,,,
49,AAPL,Apple Inc.,2013-09-28,10-K,2013-10-30,14259000000.0,16960000000.0,7512000000.0,48999000000.0,,,899213000.0,123549000000.0,207000000000.0,83451000000.0
50,AAPL,Apple Inc.,2013-09-28,10-K,2014-10-27,14259000000.0,16960000000.0,7512000000.0,48999000000.0,,,6294494000.0,123549000000.0,207000000000.0,83451000000.0
51,AAPL,Apple Inc.,2013-09-28,10-K,2015-10-28,14259000000.0,,37037000000.0,48999000000.0,,,,123549000000.0,,
52,AAPL,Apple Inc.,2013-09-28,10-K,2016-10-26,14259000000.0,,,,,,,123549000000.0,,
47,AAPL,Apple Inc.,2013-06-29,10-K,2013-10-30,,,6900000000.0,,,,,,,
48,AAPL,Apple Inc.,2013-06-29,10-K,2014-10-27,,,6900000000.0,,,,,,,
45,AAPL,Apple Inc.,2013-03-30,10-K,2013-10-30,,,9547000000.0,,,,,,,
46,AAPL,Apple Inc.,2013-03-30,10-K,2014-10-27,,,9547000000.0,,,,,,,
43,AAPL,Apple Inc.,2012-12-29,10-K,2013-10-30,,,13078000000.0,,,,,,,
44,AAPL,Apple Inc.,2012-12-29,10-K,2014-10-27,,,13078000000.0,,,,,,,
39,AAPL,Apple Inc.,2012-09-29,10-K,2012-10-31,10746000000.0,,8223000000.0,55241000000.0,,,939208000.0,118210000000.0,176064000000.0,57854000000.0
40,AAPL,Apple Inc.,2012-09-29,10-K,2013-10-30,10746000000.0,0.0,8223000000.0,55241000000.0,,,939208000.0,118210000000.0,176064000000.0,57854000000.0
41,AAPL,Apple Inc.,2012-09-29,10-K,2014-10-27,10746000000.0,,41733000000.0,55241000000.0,,,,118210000000.0,,
42,AAPL,Apple Inc.,2012-09-29,10-K,2015-10-28,10746000000.0,,,,,,,118210000000.0,,
37,AAPL,Apple Inc.,2012-06-30,10-K,2012-10-31,,,8824000000.0,,,,,,,
38,AAPL,Apple Inc.,2012-06-30,10-K,2013-10-30,,,8824000000.0,,,,,,,
35,AAPL,Apple Inc.,2012-03-31,10-K,2012-10-31,,,11622000000.0,,,,,,,
36,AAPL,Apple Inc.,2012-03-31,10-K,2013-10-30,,,11622000000.0,,,,,,,
33,AAPL,Apple Inc.,2011-12-31,10-K,2012-10-31,,,13064000000.0,,,,,,,
34,AAPL,Apple Inc.,2011-12-31,10-K,2013-10-30,,,13064000000.0,,,,,,,
29,AAPL,Apple Inc.,2011-09-24,10-K,2011-10-26,9815000000.0,,6623000000.0,33790000000.0,,,929277000.0,76615000000.0,116371000000.0,39756000000.0
30,AAPL,Apple Inc.,2011-09-24,10-K,2012-10-31,9815000000.0,,6623000000.0,33790000000.0,,,929277000.0,76615000000.0,116371000000.0,39756000000.0
31,AAPL,Apple Inc.,2011-09-24,10-K,2013-10-30,9815000000.0,,25922000000.0,33790000000.0,,,,76615000000.0,,
32,AAPL,Apple Inc.,2011-09-24,10-K,2014-10-27,9815000000.0,,,,,,,76615000000.0,,
27,AAPL,Apple Inc.,2011-06-25,10-K,2011-10-26,,,7308000000.0,,,,,,,
28,AAPL,Apple Inc.,2011-06-25,10-K,2012-10-31,,,7308000000.0,,,,,,,
25,AAPL,Apple Inc.,2011-03-26,10-K,2011-10-26,,,5987000000.0,,,,,,,
26,AAPL,Apple Inc.,2011-03-26,10-K,2012-10-31,,,5987000000.0,,,,,,,
23,AAPL,Apple Inc.,2010-12-25,10-K,2011-10-26,,,6004000000.0,,,,,,,
24,AAPL,Apple Inc.,2010-12-25,10-K,2012-10-31,,,6004000000.0,,,,,,,
19,AAPL,Apple Inc.,2010-09-25,10-K,2010-10-27,11261000000.0,,4308000000.0,18385000000.0,,,915970050.0,47791000000.0,75183000000.0,27392000000.0
20,AAPL,Apple Inc.,2010-09-25,10-K,2011-10-26,11261000000.0,,4308000000.0,18385000000.0,,,915970000.0,47791000000.0,75183000000.0,27392000000.0
21,AAPL,Apple Inc.,2010-09-25,10-K,2012-10-31,11261000000.0,,14013000000.0,18385000000.0,,,,47791000000.0,,
22,AAPL,Apple Inc.,2010-09-25,10-K,2013-10-30,11261000000.0,,,,,,,47791000000.0,,
17,AAPL,Apple Inc.,2010-06-26,10-K,2010-10-27,,,3253000000.0,,,,,,,
18,AAPL,Apple Inc.,2010-06-26,10-K,2011-10-26,,,3253000000.0,,,,,,,
15,AAPL,Apple Inc.,2010-03-27,10-K,2010-10-27,,,3074000000.0,,,,,,,
16,AAPL,Apple Inc.,2010-03-27,10-K,2011-10-26,,,3074000000.0,,,,,,,
13,AAPL,Apple Inc.,2009-12-26,10-K,2010-10-27,,,3378000000.0,,,,,,,
14,AAPL,Apple Inc.,2009-12-26,10-K,2011-10-26,,,3378000000.0,,,,,,,
9,AAPL,Apple Inc.,2009-09-26,10-K,2009-10-27,5263000000.0,,5704000000.0,7658000000.0,,,899805500.0,27832000000.0,53851000000.0,26019000000.0
10,AAPL,Apple Inc.,2009-09-26,10-K,2010-10-27,5263000000.0,,2532000000.0,11740000000.0,,,899805500.0,31640000000.0,47501000000.0,15861000000.0
11,AAPL,Apple Inc.,2009-09-26,10-K,2011-10-26,5263000000.0,,8235000000.0,11740000000.0,,,,31640000000.0,47501000000.0,
12,AAPL,Apple Inc.,2009-09-26,10-K,2012-10-31,5263000000.0,,,,,,,31640000000.0,,
8,AAPL,Apple Inc.,2009-06-27,10-K,2010-10-27,,,1828000000.0,,,,,,,
7,AAPL,Apple Inc.,2009-03-28,10-K,2010-10-27,,,1620000000.0,,,,,,,
6,AAPL,Apple Inc.,2008-12-27,10-K,2010-10-27,,,2255000000.0,,,,,,,
3,AAPL,Apple Inc.,2008-09-27,10-K,2009-10-27,11875000000.0,,4834000000.0,6275000000.0,,,888325973.0,21030000000.0,39572000000.0,18542000000.0
4,AAPL,Apple Inc.,2008-09-27,10-K,2010-10-27,11875000000.0,,6119000000.0,8327000000.0,,,,22297000000.0,36171000000.0,
5,AAPL,Apple Inc.,2008-09-27,10-K,2011-10-26,11875000000.0,,,,,,,22297000000.0,,
1,AAPL,Apple Inc.,2007-09-29,10-K,2009-10-27,9352000000.0,,3496000000.0,4409000000.0,,,,14532000000.0,,
2,AAPL,Apple Inc.,2007-09-29,10-K,2010-10-27,9352000000.0,,,,,,,14531000000.0,,
0,AAPL,Apple Inc.,2006-09-30,10-K,2009-10-27,6392000000.0,,,,,,,9984000000.0,,
