,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
11,ALLE,Allegion plc,2015-12-31,10-K,2017-02-17,199700000.0,,153900000.0,358600000.0,,,,25600000.0,2263000000.0,2233300000.0
12,ALLE,Allegion plc,2015-12-31,10-K,2018-02-20,199700000.0,,153900000.0,358600000.0,2068100000.0,,,,2263000000.0,
6,ALLE,Allegion plc,2014-12-31,10-K,2015-02-27,290500000.0,,175200000.0,326300000.0,,,,-4800000.0,2015900000.0,1997400000.0
7,ALLE,Allegion plc,2014-12-31,10-K,2016-02-26,290500000.0,,175200000.0,326300000.0,,,,-4800000.0,2015900000.0,1997400000.0
8,ALLE,Allegion plc,2014-12-31,10-K,2017-02-17,290500000.0,,175200000.0,326300000.0,,,,,,
9,ALLE,Allegion plc,2014-12-31,10-K,2018-02-20,290500000.0,,,,,,,,,
3,ALLE,Allegion plc,2013-12-31,10-K,2015-02-27,227400000.0,,32300000.0,240800000.0,,,,-66100000.0,2000600000.0,2035600000.0
4,ALLE,Allegion plc,2013-12-31,10-K,2016-02-26,227400000.0,,32300000.0,240800000.0,,,,,,
5,ALLE,Allegion plc,2013-12-31,10-K,2017-02-17,227400000.0,,,,,,,,,
1,ALLE,Allegion plc,2012-12-31,10-K,2015-02-27,317500000.0,,220100000.0,371300000.0,,,,,,
2,ALLE,Allegion plc,2012-12-31,10-K,2016-02-26,317500000.0,,,,,,,,,
0,ALLE,Allegion plc,2011-12-31,10-K,2015-02-27,376800000.0,,,,,,,,,
