,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
8,CRH,CRH public limited company,2025-12-31,10-K,2026-02-18,4096000000.0,17533000000.0,3753000000.0,5440000000.0,37447000000.0,706946142.0,24004000000.0,58329000000.0,32851000000.0
6,CRH,CRH public limited company,2024-12-31,10-K,2025-02-26,3720000000.0,13851000000.0,3492000000.0,4925000000.0,35572000000.0,718647277.0,21607000000.0,50613000000.0,27763000000.0
7,CRH,CRH public limited company,2024-12-31,10-K,2026-02-18,3720000000.0,13851000000.0,3492000000.0,4925000000.0,35572000000.0,718647277.0,21607000000.0,50613000000.0,27763000000.0
3,CRH,CRH public limited company,2023-12-31,10-K,2024-02-29,6341000000.0,11535000000.0,3178000000.0,4186000000.0,34949000000.0,734519598.0,20854000000.0,47469000000.0,25848000000.0
4,CRH,CRH public limited company,2023-12-31,10-K,2025-02-26,6341000000.0,11535000000.0,3178000000.0,4186000000.0,34949000000.0,734519598.0,20854000000.0,47469000000.0,25848000000.0
5,CRH,CRH public limited company,2023-12-31,10-K,2026-02-18,6341000000.0,,3178000000.0,4186000000.0,34949000000.0,,,47469000000.0,25848000000.0
1,CRH,CRH public limited company,2022-12-31,10-K,2024-02-29,5936000000.0,9542000000.0,3862000000.0,3809000000.0,32723000000.0,752140338.0,22157000000.0,45319000000.0,22279000000.0
2,CRH,CRH public limited company,2022-12-31,10-K,2025-02-26,5936000000.0,,3862000000.0,3809000000.0,32723000000.0,,,45319000000.0,22279000000.0
0,CRH,CRH public limited company,2021-12-31,10-K,2024-02-29,5783000000.0,,2630000000.0,3327000000.0,29206000000.0,,,,
